,Title,Lyrics
104,Higher Ground ,"People
Keep on learnin'
Soldiers
Keep on warrin'
World,
Keep on turnin'
Cause it won't be too long.
Powers
Keep on lyin',
While your people
Keep on dyin'
World,
Keep on turnin',
Cause it won't be too long.

Chorus:
I'm so darn glad He let me try it again,
'Cause my last time on earth I lived a whole world of sin.
I'm so glad that I know more than I knew then.
Gonna keep on tryin' till I reach the highest ground.

Teachers,
Keep on teachin'
Preachers,
Keep on preachin',
World, keep on turnin',
'Cause it won't be too long.
Oh, no
Lovers,
Keep on lovin'
While believers
Keep on believin'.
Sleepers,
Just stop sleepin'
'Cause it won't be too long.
Oh, no!

An' Stevie knows that, uh, no-body's gonna bring me down.
Till I reach the highest ground.
'Cause me 'n' Stevie, see, we're gonna be a sailin' on the funky sound
Till I reach the highest ground.
Bustin' out, an I'll break you out, 'cause I'm sailin' on.
Till I reach the highest ground
Just, uh, sailin' on sailin' on the higher ground
Till I reach the highest ground"
105,Hollywood ,"(Alright)
Take me back
Hold my hand
All the way back
To the brotherland
Take me back
I want to go back oh

Take me back
And my funky ass band
All the way back
To the broherland
Take me back

Let's go

I want to go
As fast as I can
Slidin' on back
To the brotherland
Now children oh

Choirs:
Take on me on back
(Let's go)
Take on me on back, take on me on back
Take on me on back (oh yeah)
Hollywood
(Hollywood)
Hollywood
(Hollywood)
Hollywood
(Hollywood)
Hollywood

I want to get up and go
With my funky ass jams
All the way back
To the broherland
Take me back (take me back)
I want to go back

Hollywood...
Hollywood...

Choirs:
Hollywood
Hollywood

Take me back, take on me on back
Take on me on back, take on me on back
Take on me on back

Where the woman
Is the woman
And the man
Is the man

Choirs:
Hollywood
Hollywood
Hollywood
Hollywood

I want to go
As fast as I can
Slidin' on back
To the brotherland
Now children"
106,Hometown Gypsy ,"Drivin' up the coast 
To find a version of the truth
Left the backdoor swinging 
Like a dirty little sleuth

The truth is I have never 
Felt half this alive
Now it's time to dance 
Upon the grave called 45

Jacked up on some Kerouac 
And surely bullet proof
The girl who taught me what to do 
Was missing her front tooth

Gentle as a storm 
Inside your mental health
I wanna find the answer 
But I just can't find myself

I say so long 
To the way I played
The way I played 
Inside of yesterday
Hey let's run around
The great escape 
From out of my hometown

Later I would look for love 
Inside a woman's dorm
A couch to keep me humble 
And her breath to keep me warm

Ophelia was the girl 
That I was feeling for
Come to realize 
It was me who was the whore

A captain lost himself 
Inside a 40 year old skull
The drink of choice was knowledge 
And we always wanted more

Drunken sailors 
Seeking their Geronimo
Instead they found the things 
That they really didn't wanna know

I say so long 
To the way I played
The way I played 
Inside of yesterday
Hey let's run around
The great escape 
From out of my hometown

Country roads 
Would never let me stay
The way I played 
Inside of yesterday

A devil's growl and cat's meow 
Were blended into one
Termites called suburbanites 
Were eating all the fun

A juggernaut of comedy 
And blasphemy
I wanna stop the madness 
But I think it has to be

I say so long 
To the way I played
The way I played 
Inside of yesterday
Hey let's run around
The great escape 
From out of my hometown

(Added to final song)
Country roads 
Would never let me stay
The way I played 
Inside of yesterday

Hey let's run around
The great escape 
From out of my hometown"
107,How It Ends ,"Love is all the world
You say the world is gone
Love is all the world
You say it's gone
I don't

The party in your eyes
Says someone to caress
A party in the sky
I think I'll wear a dress

God saves us all and tell us how it ends
Laugh till we fall so why can't we be friends

Mother taught me what to do in cocktail times
Work and play all day until the sun is high
Haley and the comets sang an old rock jam
The ukulele play another song I'll brag

God saves us all and tell us how it ends
Laugh till we fall so why can't we be friends

Stole a lot from Peter
Cause had to pay your Paul
And when you find that's not enough
He'll break your fall

Some get on and some
Get off the carousel
I think it's time to go
So I will fare thee well

God saves us all and tell us how it ends
Laugh till we fall so why can't we be friends

Stole a lot from Peter
Cause had to pay your Paul
And when you find that's not enough
He'll break your fall"
108,How Strong ,"(chorus:)
How strong is my love?
How strong is my love?
How strong is my love?
How wrong could it be?

I'll walk a water mile
Rest a while to kiss your smile
Laugh and roll and after a while
I'll begin to like your style

(bridge:)
How strong is my love?
How wrong could it be?
She turned me down this time she
She turned me down
Lord, I can't believe she
She turned me down
She turned me inside out she
She turned me down
All I ask of you
Is turn me up this time

(chorus)

Come on over show me yours
Your glow soul I do adore
I'll be sure to drop my guard
And give it up it's not that hard

(bridge)

(chorus)

Tested life but that's alright
Darker than the darkest night
Living hell and pollocks at you
Getting new down on your back

How strong is my love?
How wrong could it be?"
109,Hump De Bump ,"40 detectives this week
40 detectives strong
Takin' a stroll down Love Street
Strollin' is that so wrong
Can I get my co-dependent

Hump de bump doop bodu
Bump de hump doop bap
Hump de bump doop bodu

Bump de hump doop bodu
Hump de bump doop bap
Bump de hump doop bodu

Bump bump

Must have been a hundred miles
Any of a hundred styles
It's not about the smile you wear
But the way we make out

When I was another loner
Nothin' but a two beach comber
Anybody seen the sky? I'm
I'm wide awake now

Workin' the beat as we speak
Working the belle du monde
Believe in the havoc we wreak
Believin', is that so wrong
Can I get my co-dependant

Hump de bump doop bodu
Bump de hump doop bap
Hump de bump doop bodu

Bump de hump doop bodu
Hump de bump doop bap
Bump de hump doop bodu

Bump bump

C'mon!

Must have been a hundred miles
Any of a hundred styles
It's not about the smile you wear
But the way we make out

When I was another loner
Nothin' but a two beach comber
Anybody seen the sky? I'm,
I'm wide awake now

Hump de bump doop bodu
Bump de hump doop bap
Hump de bump doop bodu

Bump de hump doop bodu
Hump de bump doop bap
Bump de hump doop bodu

Bump bump

Listen to me what I said
Try to get it through your head
A little it of circumstance and
A chance to make out

Livin' in a citadel
It's hard enough to be yourself
Waiting for the bell to toll
And I am wide awake now

Must have been a hundred miles
Any of a hundred styles
It's not about the smile you wear
But the way we make out

When I was another loner
Nothin' but a two beach comber
Anybody seen the sky? I'm
I'm wide awake now"
110,I Could Die For You ,"Something inside the cards
I know is right
Don't want to live
Somebody elses life
This is what I wanna be
And this is what I give to you
Because I get it free
She smiles while I do my time

I could die for you
Oh this life I choose

I'm here to be your only go-between
To tell you of the sights
These eyes have seen 
What I really want to do is
Turn it into motion
Beauty that I can abuse
You know that I'd use my senses to
You can see that
It's only everywhere
I'd take it all and then
I'd find a way to share

Come along and go
Along with me
Wander with me Yo
It's all for free

I could die for you
What you wanna do
Oh this life I choose

I could die for you
What you wanna do
Oh this life I choose

Come again and tell me
Where you want to go
What it means for me
To be with you alone
Close the door and 
No one has to know
How we are

Come along and go
Along with me
Wander with me Yo
It's all for free

I could die for you
What you wanna do
Oh this life I choose

I could die for you
What you wanna do
Oh this life I choose

Make me wanna say
I could die for you
What you wanna do
Oh this life I choose

I could die for you
What you wanna do
Oh this life I choose"
111,I Could Have Lied ,"There must be something
In the way I feel
That she don't want me to feel
The stare she bares cut me
I don't care
You see so what if I bleed

I could never change
Just what I feel
My face will never show
What is not real

A mountain never seems to have
The need to speak
A look that shares so many seek
The sweetest feeling
I got from you
The things I said to you were true

I could never change
Just what I feel
My face will never show
What is not real

I could have lied I'm such a fool
My eyes could never never never
Keep their cool
Showed her and I told her how
She struck me but I'm fucked up now

But now she's gone yes she's gone away
A soulful song
That would not stay
You see she hides 'cause she is scared
But I don't care
I won't be spared

I could have lied I'm such a fool
My eyes could never never never
Keep their cool
Showed her and I told her how
She struck me but I'm fucked up now

I could have lied I'm such a fool
My eyes could never never never
Keep their cool
Showed her and I told her how
She struck me but I'm fucked up now"
112,I Feel Love ,"Ooh
Fallin' free, fallin' free
Fallin' free, fallin' free
Fallin' free
Ooh
You and me, you and me
You and me, you and me
You and me
Ooh
I feel love, i feel love
I feel love, i feel love
I feel love

I feel love, i feel love, i feel love

Ooh"
113,I Found Out ,"I've told you before, stay away from my door 
Don't give me that brother, brother, brother, brother 
The freaks on the phone, don't leave me alone 
don't give me that brother, brother, brother, brother 


I, I found out! 
I, I found out! 

Now that I showed you what I've been through 
Don't take nobody's word what you can do 
There ain't no Jesus gonna come from the sky 
Now that I found out I know I can cry 

I, I found out! 
I, I found out! 

Some of you sitting there with your cock in your hand 
Don't get you nowhere don't make you a man 
I heard somethin' 'bout my Ma' and my Pa '
They didn't want me so they made me a star 

I, I found out! 
I, I found out! 

Oh, Hare Krishna ain'tgot nothing on you 
Just keep you crazy with nothin' to do 
Keepin' you occupied with your pie in the sky 
There ain't no guru who can see through your eyes 

I, I found out! 
I, I found out! 

I've seen through junkies, I've been through it all 
I've seen religion from Jesus to Paul 
Don't let them fool you with them dope and cocaine 
No one can harm you, or feel your own pain 

I, I found out! 
I, I found this out! 
I, I found out!"
114,I get around ,"Round round get around
I get around
Yeah
Get around round round I get around
I get around
Get around round round I get around
From town to town
Get around round round I get around
Im a real cool head
Get around round round I get around
Im makin real good bread

Im gettin bugged driving up and down the same old strip
I gotta finda new place where the kids are hip

My buddies and me are getting real well known
Yeah, the bad guys know us and they leave us alone

I get around
Get around round round I get around
From town to town
Get around round round I get around
Im a real cool head
Get around round round I get around
Im makin real good bread
Get around round round I get around
I get around
Round
Get around round round oooo
Wah wa ooo
Wah wa ooo
Wah wa ooo

We always take my car cause its never been beat
And weve never missed yet with the girls we meet

None of the guys go steady cause it wouldnt be right
To leave their best girl home now on saturday night

I get around
Get around round round I get around
From town to town
Get around round round I get around
Im a real cool head
Get around round round I get around
Im makin real good bread
Get around round round I get around
I get around
Round
Ah ah ah ah ah ah ah ah

Round round get around
I get around
Yeah
Get around round round I get around
Get around round round I get around
Wah wa ooo
Get around round round I get around
Oooo ooo ooo
Get around round round I get around
Ahh ooo ooo
Get around round round I get around
Ahh ooo ooo
Get around round round I get around
Ahh ooo ooo"
115,I Just Want Something To Do ,"Hangin out on Second Avenue
Eating chicken vindaloo
I just want to be with you
I just wanna have something to do

Tonight, tonight, tonight,
Tonight, tonight,
Well allright,
Tonight, tonight, tonight,
Tonight, tonight, tonight.

Wait-now
Wait-now

Handing out all by myself
I don't want to be with anybody else
I just want to be with you
I just wanna have something to do

Tonight, tonight, tonight,
Tonight, tonight,
Well allright,
Tonight, tonight, tonight,
Tonight, tonight, tonight.

Wait-now
Wait-now
Wait-now
Wait-now

Handing out all by myself
I don't want to be with anybody else
I just want to be with you
I just wanna have something to do

Tonight, tonight, tonight,
Tonight, tonight,
Well allright,
Tonight, tonight, tonight,
Tonight, tonight, tonight.

Tonight, tonight, tonight,
Tonight, tonight, tonight."
116,I Like Dirt ,"Some come up and some come young
Live to love and give good tongue
Sit down get down in the sun
Rocket to the woman is on the one

Chorus:
I like dirt
I like dirt
I like dirt
I like dirt

The earth is made of dirt and wood
And I'd be water if I could
Live in a dream
In your stream
Live in a dream 

Some come up and some come young
Live to love and give good tongue
Sit down get down in the sun
Rocket to the woman is on the one
Chorus

Some come slow and overload
Must roll over when you're told
Let's unzip and let's unfold
A letter to the pet better get it to go

Chorus
Space is made of everything
And I'd be fire that I bring
Live in a dream
In your spring
Live in a dream

Some come slow and overload
Must roll over when you're told
Let's unzip and let's unfold
A letter to the pet better get it to go

Chorus

Some come up and some come young
Live to love and give good tongue
Sit down get down in the sun
Rocket to the woman is on the one

Chorus

Some come up and some come young
Live to love and give good tongue
Sit down get down in the sun
Rocket to the woman is on the one"
117,I'll Be Your Domino ,"Bang on my window if
You want to get your look out
I felt the wind blow when
She took her little book out

I'm steady loving on the
Lady of these pages
Another chapter if you will
So ?

Down on the river tonight
Take off your glassess and fight

Under the heliomoon i'm
Going to pop the culture
Blue cherry dress on you
Is looking like a sculpture

This recreation is amusing
And confusing
You never knew that it
Could feel so good while losing

(What you lose, your virginity)

Down on the river tonight
Take off your glassess and fight

I'll be your domino
Sit back and watch it flow
Get so emotional
I got a notion for
And when a star gets bent
I'll be your parliment
I'll be your domino
Sit back and watch it flow

My intuition was a
Poppin' and a shakin'
The very thought of it was
All too much to take in

Curl up with lover we
Could lie out on the blanket
This canopy above i'll
Take the time to thank it

Down on the river tonight
Take off your panties and fight

I'll be your domino
Sit back and watch it flow
Get so emotional
I got a notion for
And when a star gets bent
I'll be your parliment
I'll be your domino
Sit back and watch it flow

I want to bury my face
Deep in your aroma
Her name is Lisa but
They call her Desmadona

Come out and see me for
Some street comunication
I think it's sweet of you
To be my motivation

I'll be your domino
Sit back and watch it flow
Get so emotional
I got a notion for
And when a star gets bent
I'll be your parliment
I'll be your domino
Sit back and watch it flow"
118,I've Been Down ,"I tumble into space, try to stop the fall
My body ripped and tore, I could have floated in space

Could have floated 

I stumble 'round my home
I am on the outside My legs and arms are lead, feeling love from no one
Could have floated My head weighs ninety-pounds and I've been down 
My friends are aliens and I've been down 
Well now I've got no wife Cut a lizard's tail, it grows back to life 
I killed some sleepless nights, my heart's torn to pieces 
Could have floated I am the funny guy, yeah I've been down 
I am the big rock star yeah I've been down 
I'll never be the same, cause I've been inside out 
And I want to be an animal and take care of my own 
My head weighs ninety pounds and I've been down 
My friends are aliens and I've been down 
I know what it's like cause I've been down Devil sneaks in and deals and I've been down
"
119,If ,"And if I had a clue I'd know exactly
What to do
If I were the wiser of the two.

And if I saw it all so clear
I'd write it down and bend your ear
If I were the clearer of the two.

We could take a walk into the
Canyons of the fifth avenue
Sing and dance
Just to name a few.

All I do
All I do

And if I heard the Angels sing I'd
Sing it back to you and bring the
Sound of heaven ringing just for you

And if I saw the sun fall down
I'd pick it up and make a crown
One that was a perfect fit for you.

We could take a walk
Into the apple orchard by the school
We could make a little residue

We could find a place to stay
A secret little hide away
Spend a little time inside of you

All I do
All I do

All eyes
All eyes

All eyes on you

All I do
All I do
All I do
All I do"
120,If You Have To Ask ,"A wanna be gangster
Thinkin' he's a wise guy
Rob another bank
He's a sock 'em in the eye guy
Tank head
Mr. Bonnie and Clyde guy
Look him in the eye
He's not my kinda guy
Never wanna be
Confusion proof
Pudding's sweet
But too aloof
Orange eye girl
With a backslide dew said
Yo homie
Who you talkin' to
A backed up paddywagon
Mackin' on a cat's ass
One upper cut
To the cold upper middle class
Born to storm
On boredom's face
And a little lust
To the fucky ass flea bass
Most in the race
Just lose their grace
The blackest hole
In all of space
Crooked as a hooker
Now suck my thumb
Anybody wanna come get some

(Chorus:)

If you have to ask
You'll never know
Funky motherfuckers
Will not be told to go

Don't ask me why
I'm flyin' so high
Mr. Bubble meets superfly
In my third eye
Searchin' for a soul bride
She's my freakette
Soak it up inside
Deeper than a secret
Much more
Than meets the eye
To the funk
I fall into my new ride
My hand my hand
Magic on the one
Is a medicine man
Thinkin' of a few
Taboos that I ought to kill
Dancin' on their face
Like a stage on vaudeville

I feel so good
Can't be understood
Booty of a hoodlum
Rockin' my red hood"
121,If You Want Me To Stay ,"If you want me to stay
I'll be around today
To be available for you to see
I'm about to go there
Then you'll know
For me to stay here
I've got to be me
You'll never be in doubt
That's what it's all about
You can't take me for granted and smile
Count the days I'm gone
Forget reachin' me by phone
Cause I promise
I'll be gone for a while
And when you see me again
I hope that you have been
The kind of person
That you really are now
You got to get it straight
How could I ever be late
When you're my woman
Taking up my time
Oh how could I ever allow
I guess I wonder how
I could get out a pocket for fun
When you know that
You're never number two
Number one's gonna be number one

I'll be good
I wish I could
Get this message over to you now

When you see me again
I hope that you have been
The kind of person
That you really are now
I'll be so good
I wish I could
Get this message over to you now

Get this message over to you now
I'll be so good
I wish I could"
122,In Love Dying ,"In love dying
There’s a flawless rain
In love dying
One foot in the astral plane
Someone’s sighing
There’s a virgin road
Waiting to be strode
Rope’s untying
This power I could not withhold

Satisfying
What do we contain
Can’t stop crying
These tears of change
Remain the same

My girl she shoots down
The baddest of guys
She knows that they
Want me dead
She fires up the starry night
And fills them so full
So full of lead

In love dying
Does it go two ways
In love dying
This body I can not detain

Wake up flying
She the solar shores
Passers buying
The memories we readorn

In love dying
Nothing to obtain
In love dying
No crawling thru
The halls of fame

In love dying
Loss becomes the gain
In love dying
Recreate me
So I may sustain"
123,In the snow ,"My mates have all gone married now
Off living in a kindred cloud
I'm not that kind
They cuddle up with kitten's bone
They puddle in their beds at home
I still can't find

Tell me what you want to see
Tell me what you want
And I'll take my time
And I'll move it forward
Do you want to come with me
Do you want to come
And I'll take my time
And I'll move it closer now

I check my stupid phone again
No matter that it's 4 am
It burns my eyes
A spotlight born to shine at night
Come what may it always might
Burn so bright

Tell me what you want to see
Tell me what you want
And I'll take my time
And I'll move it forward
Do you want to comе with me
Do you want to come
And I'll take my timе
And I'll move it closer now

Slow rodeo
Roll over, roll over
Slow rodeo in the snow
Slow rodeo
Hold over, roll over
Slow rodeo in the snow

High-waisted, she tasted like a salacious confrontation salvation
From the salivating demarcation of Columbian incarnation of the patron saint of palliation
Her milk framed and rose satin, untamed by the silk
That framed her Manhattan trap door which became duly unbattened
She's Latin, out cattin'

Does everything that feels so nice
Come with an inverted price
I still don't know

The ball is clearly in my court
And I am happy to report
It's moving slow

Tell me what you want to see
Tell me what you want
And I'll take my time
And I'll move it forward now
Do you want to come with me?
Do you want to come?
And I'll take my time
And I'll move it closer now

Slow rodeo
Roll over, roll over
Slow rodeo in the snow
Slow rodeo
Hold over, roll over

Of a humbling Colombian
Two socks and a tumble in her slumber skin
The summer wind, we crumble some
The rock and rumble of a tumbling bubblegum
Some other umbrella trellis forgot to tell us that the mellow tangelo is jealous
For the various and not necessarily contrary shell show
She said, ""Hell no""
The cock bottom temple varies like autumn lights soft the cost
The Fibonacci lost her sauce
Into the last remaining hostage boss, sweet toss
Now I lay me down to reap the sleep of your selective sedative
Repetitive
An uncredited she comes well-vetted
Gracefully and studied
Blue steadiness
The wrath, the math
The not yet fractured tabernacle of the Basil Rathbone
And the last disaster casting
Impassible laughter blocks my path
Blue chaff
Blue chaff
Blue chaff"
124,It's Only Natural ,"[Zwrotka 1]
She was a London girl
Knew enough now to get herself alright
He was a Southend boy
Not enough smile, but he sure could fight
She was a daddy's girl
Pride of all Brixton with dragon sight

But she can't go home tonight

[Refren]
It's only natural
And lovers will show you how
To break it down
In spite of attraction, well
It's only natural
And people will show you how
To take it down
In spite of your love, steady up

[Zwrotka 2]
They were a perfect pair
A clash of two beauties and the rash of vein
Nobody knows just when lightning will strike
But it always came
[Pre-Chorus]
And she can't go home tonight
No, she can't go home tonight

[Refren]
It's only natural
And lovers will show you how
To break it down
In spite of attraction, well
It's only natural
And people will show you how
To take it down
In spite of your love, steady up

But she can't go home tonight

[Refren]
It's only natural
And lovers will show you how
To break it down
In spite of attraction, well
It's only natural
And people will show you how
To take it down
In spite of your love
It's only natural
And lovers will show you how
To break it down
The perfect subtraction, well
It's only natural
And people will show you how
To take it down
In spite of your love, steady up"
125,Joe ,"Burning up your hometown streets could set a fire for the world to catch 
Burn it up, no need to reconcile 

Come and see me, I'm your west end perfect stranger, in America 
Lady on that state's so full of style 

Stand up, turn around, beat it out 
You gotta sound, Joe 
Swing low and now I know
It's hard to let a brother go, Joe

The many boots that you have laced could tell a story, comin' night and day (?) 
No one said that you would need a crowd

The many lands that you have graced could make a case that there is no better make
And now I only see your face in clouds 

Stand up, turn around, beat it out 
You gotta sound, Joe 
Swing low and now I know
It's hard to let a brother go, Joe 

Stand up, turn around, beat it out 
You gotta sound, Joe 
Swing low and now I know
It's hard to let a brother go, Joe 

Tell me so (?) 
Do you know 
Does it show 
When I'm low 

And then again, when I feel your love from far away, I think of yesterday 
I see a family we know how to smile 

There comes a time when you must rock another world and we will get along 
There comes a time when we will walk that mile 

Stand up, turn around, beat it out 
You gotta sound, Joe 
Swing low and now I know
It's hard to let a brother go, Joe 

Stand up, turn around, beat it out 
You gotta sound, Joe 
Swing low and now I know
It's hard to let a brother go, Joe"
126,"Johnny, Kick A Hole In The Sky ","I cry, I cry
I was born in a land, I don't think you understand
God damn, what I am
I'm a native of this place, please don't kick me in my face
My race has been disgraced

Won't somebody testify, kick a hole right in the sky
Testify, testify, kick a hole right in the sky
Slap a liar in his eye, kick a hole right in the sky
Testify, testify, kick a hole right in the sky, Johnny,
Johnny, Johnny

Put us in a pumpkin shell, where you keep us very well
It's hell, where I dwell
When history books are full of shit, I become the anarchist
I'm pissed at this
What this country claims to be
It's a lie
No place for me
I bleed

Won't somebody testify, kick a hole right in the sky
Testify, testify, kick a hole right in the sky
Slap a liar in his eye, kick a hole right in the sky
Testify, testify, kick a hole right in the sky, Johnny,
Johnny, Johnny

Kill my trust, if you must
But in my blood, there is lust
For life
That's right
Apache blood is in my heart, thrashing through me like a shark
Crashing through the dark

Won't somebody testify, kick a hole right in the sky
Testify, testify, kick a hole right in the sky
Slap a liar in his eye, kick a hole right in the sky
Testify, testify, kick a hole right in the sky, Johnny,
Johnny, Johnny

What am I supposed to do
I feel like I'm cut into confused
By rules
Do these two cultures clash or am I living in the past
I ask, please tell me fast

Won't somebody testify, kick a hole right in the sky
Testify, testify, kick a hole right in the sky
Slap a liar in his eye, kick a hole right in the sky
Testify, testify, kick a hole right in the sky, Johnny,
Johnny, Johnny

To what do I belong and if I change will I be wrong
I took my foot and kicked a hole in the sky
I proceeded to plead what fathers help me decide
A jagged flash of light struck me in the eye
I turned around and found that I was still alive
Snakes rise high from the purple black sky
The red cloud rains and the black horse rides
Then it dawned on me like the mornin' sun
I'm a part of two worlds and the mornin' comes
Glowing embers tend to remember when
The power that is peace was treated as a friend
I am a master of and i've got to take action
I'm a man, the animal man"
127,Jungle Man ,"Deep inside the soul hole
Of Mother Earth
Father Time came
With a supersonic supersonic burst
His soul monkey sperm tribes
Racing to be first
Her ruby fruit jungle
Givin' bush baby bush baby birth
The baby was a boy
But I think what stunned her
Is that this bare breasted baby
Was a baby boy boy boy boy wonder
Crackin' from his thumb bone
Came thelonious thunder
Fill the sky with hellfire
From way down down down under


I am a jungle man 
I am a jungle man 
I am a jungle man
I get all the bush I can


Erupting from the ground
In hollywood he glowed
His jungle turned to concrete
His funk bone bone bone bone to stone
Like a full blown volcano
I must let it be known
That through this boy's vein
Atomic lava blood flows and flows
His soul shocking sounds
They make the mountains moan
This boy's become a man
It's time to take take take
Take the throne


I am a jungle man
I am a jungle man 
I am a jungle man
I get all the bush I can"
128,Kaly ,"I'm a lunatic, and a hypocrite
A lone star gone lost in vain
I'm a Kerouac, and a gunnysack
A fringe mad lad pre-ordained

You don't have to pretend, friend
Darlin', what you feel
A message that we want to send
Along the glockenspiel

I'm a soft-tooth, and the cold truth
A heart slap through your wet man brain
I'm a biker's boot, and a nudist suit
A dirty member of the Golden Chain

But on the bright side, there's a reason that we all must come to lose
On the bright side, I've got you
Well, on the bright side, there's a reason that we all must come to bleed
On the bright side, you've got me

I'm a black fish, how to speak your wish
A mad tax that we all pay
I'm a medical, so theoretical
A lover's bed with another stain

You don't have to pretend, friend
Darlin', what you feel
A message that we recommend
No matter what we steal

But on the bright side, there's a reason that we all must come to lose
On the bright side, I've got you
Hit me, faker
Well, on the bright side, there's a reason that we all must come to bleed
On the bright side, you've got me

Hold in your words
The things I've heard are so absurd, can we go far beyond the curve
The sight that we choose
We don't ever want to be afraid to win, afraid to lose

But on the bright side, there's a reason that we all must come to lose
On the bright side, I've got you
But on the bright side, there's a reason that we all must come to bleed
On the bright side, you've got me
Listen to me, love

On the bright side, there's a day you come to find me in your hands
On the bright side, I'm your man"
129,Kill For Your Country ,"Overshot my mark and
Put'em down on the ground, fall away 

No one is quite so different 
Evil, good, understood, enemy

The king and queen were sleeping
Industry, ecstasy, sympathy
Sympathy

I'm leaving home today 
I thought about and I want to say 
I will miss this land and it's promise 

I'm sticking next to you 
Big amigo is it really true 
When they say you should kill for your country 
Kill for your country 

I've got three kids to feed 
A fine woman and a need to speed 
Far away from this land and it's promise 

I wave goodbye to you 
And the peace that I wish I knew 
Time to leave and go kill for my country 
Kill for my country 

Put 'em down and hold your fire 
Command that world that we inspire 
Put 'em down and hold your fire 

Set'em up with quick release 
This world of ours, this land of frees 
Set'em up with quick release 

Overshot and made a mess
This world is cold and I'm under-dressed
Overshot and made a mess

We consume and we digest 
This world is born on a dead men's chest 
We consume and we digest 

Mow'em down, mow'em down 
Hold your fire, hold your fire 
Mow'em down, mow'em down 
Hold your fire, hold your fire 

This is a message to you 
This is a table for two 

Mow'em down, mow'em down 
Hold your fire, hold your fire 
Mow'em down, mow'em down 
Hold your fire, hold your fire

I could not make it alone
Step up 'cause you stopped the throw"
130,Knock Me Down ,"Never too soon to be through
Being cool too much too soon
Too much for me too much for you
You're gonna lose me in time

Don't be afraid to show your friends
That you hurt inside inside
Pain's part of life don't hide behind your false pride
It's a lie your lie

If you see me getting migh
If you see me getting high
Knock me down
I'm not bigger than life /x2

I'm tired of being untouchable
I'm not above the love
I'm part of you and you're part of me
Why did you go away?

Finding what you're looking for
Can end up being being such a bore
I pray for you 'most every day
My love's with you now fly away

If you see me getting migh
If you see me getting high
Knock me down
I'm not bigger than life /x8

It's so lonely
When you don't even know yourself
It's so lonely it's so lonely
When you don't even know yourself
It's so lonely it's so lonely
When you don't even know yourself
It's so lonely it's so lonely
When you don't even know yourself"
131,Knocking On Heavens Door ,"Mama, take this badge off of me
'Cause I can't use it anymore
It's gettin' dark
Too dark to see
I feel like I'm knockin' on heaven's door

Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door

Mama, put these guns in the ground
'Cause I can't shoot them anymore
That long dark cloud is coming down
I feel like I'm knockin' on heaven's door

Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door

Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door"
132,La La La La La La La La ,"I wanna spend my life with you
Mess around with things to do
We could start a family few
Life so hard that think we'll rue
I'll fuck up and get so mad
I just like my broken dad
Solitaire
Whistle when you want me there

Give me your honey
And I won't spend it in one place
Bended knee to get a taste

I wanna spend my wheels with you
When I lose some deals with you
Tell me how it feels for you
To order Happy Meals for two
And when it all seems out of reach
We'll clean up plastic off the beach
Your figurе is a perfect speech
You'll be Chong and I'll bе Cheech

Give me your honey
And I won't spend it in one place
Bended knee to get a taste

La-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la-la-la
Pull back the curtain
La-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la-la-la
You are that person

Indonesia, that's my groove
It doesn't matter where we move
I lost you at the Vegas Louvre
But we don't need no rings to prove
Crippled by some looping fields
The ripples of a lost career
Phone call from a financier
And no one lives like no modelier

Give me your honey
And I won't spend it in one place
Bended knee to get a taste

La-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la-la-la
Pull back the curtain
La-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la-la-la
You are that person

I wanna spend my life with you
Stare at space before it's through
Every day is the same but new
Even when it's old, that's cool"
133,Lately ,"On the corner into my car
I drive forever never get far
The 45 is slowly getting loaded
I send another song to my star

California mountains in the mornin'
Stitch it up, and get it all
All along the woman's got a want it
Stitch it up, and get it all
We all walk your pavement, get it off
Take more than your....

Whoa whoa, whoa whoa

A pendulum inside of my bed
Swingin' low, I hope to get hit
The overflow is slow, but not enough no
Another drop will never fix it

California mountains in the mornin'
Get along, and get it all
All along the woman's got a want it
Stitch it up, and get it all
We all walk your pavement, get if off
Take more than your friends

If I call you lately 
I could be your man
I could be your greatness
If I call you lately
I could be your man

Whoa whoa, whoa whoa

I shut it down the look in my eyes
Knock 'em dead a' covered in flies
The big sleep without a bed of roses
The light of day will never tell lies

All along the woman's got a want it
Stitch it up, and get it all
California mountains in the mornin'
Stitch it up, and get it all
We all walk your pavement
Take more than your friends

If I call you lately
I could be your man
I could be your greatness
If I call you lately
I could be your man

On the river into my dock
I paddle throught the shadow and fog
To ponder all of those who came before me
Another piece for building my arch"
