,Title,Lyrics
103,Love bomb ,"Love bomb, love bomber 
It's a comin' on strong 
I can't take it any longer 
Come a rockin' through the door 

Crusin' the sky, let's fly 
Blowin' on down and die 
Open your bays, get ready, it's bomb's away! 

Love bomb, love bomber 
Don't scare no bother 
Where the size doesn't matter 
Come long, short or badder 

Crusin' the sky, let's fly 
Blowin' on down and die 
Open your bays and drop those bombs away! 

Love bomb, comin' on, 
Love bomb 
Love bomb, get it hard 
Love bomb 

[Love bomb, get it on 
Love bomb, gimme some 
Love bomb, get it hot 
Love bomb, yeah, yeah, yeah 
Love bomb, comin' on 
Love bomb, give me some 
Love bomb, get it hot 
Love bomb, yeah 
Love bomb, love bomber 
Love bomb, love bomber 
Love bomb, love bomber 
Love bomb, love bomber"
104,Love hungry man ,"You're the one I've waited for 
I need your [love | lovin'] more and more 
I don't know what your name is 
I don't know what your game is 
I want to take you tonight 
Animal appetite 

'Cause I'm a love hungry man 
Yeah I'm a love hungry man 

Don't want no conversation 
I need sweet sensation 
And all I want to do 
Is make a meal out of you 

'Cause I'm a love, love hungry, hungry man 
I'm out to get what I can 
'Cause I'm a love, love, love hungry man 
I'm telling you, [that | yes] I am 

Whoa I'm your love hungry, hungry man 
Oh baby you're such a treat 
Love, [any love | and you know], hungry man 
And a man's got to eat 
I'm a love, You're the one I've waited for 
Oh yes you are 
I'm a love, I need your loving more and more 
Yeah I do 

'Cause I'm a love, love, love, love hungry man 
Oh yes I am 
I'm a love, love, love, love hungry man 
Just a little bit 
And I'm a love, love, love, love hungry man 
oh 
Oh I'm a love, love, love, love hungry man 
Don't you know 
I'm a love, love, love, love hungry man 
Ohhhh 
I'm a love, love, love, love hungry man 
Yes I am, wow 

Give me one for the road 
And I'll carry your load 
I'm your man 
Yes I am 
You know it's good to eat [A man's got to eat, baby] 
Bon Appetite 
I'm your ooooh, love hungry man"
105,Love song ,"I can tell by the look in your eye 
I can tell by the way you sigh 
That you know I've been thinking of you 
And you know what I want to do 

Oh Jean 

When you smile I see stars in the sky 
When you smile I see sunrise 
And I know you've been thinking of me 
And I know how you want it to be 

Oh Jean 

I can tell by the things you say 
I can tell that you know the way 
And I know what you want me to do 
Oh, I've got hearts and flowers for you 

If you leave me you'll make me cry 
When I think of you saying good bye 
Oh the sky turns to a deeper blue 
That's - that's how I'd feel if I lost you 

Oh Jean
Don't go and leave me
'Cause I love, I love you, I love you, don't leave me
It would make me cry, if you said goodbye
Don't go away Jean, don't you leave baby baby"
106,Me ,"No more
I don't need a job and I don't need no friends
People bore me to the end I wish that I were dead
All this stench that fills the air reminds me of the dump
And when I turn on my tv, the fuckin' Brady Bunch
The cluelessness of middle class is what I'm living for
In San Jose there's too many dicks, it's a bore, a bore
My parents are getting stressed, just give my ears a rest
I wake in time to go to school to take another test
No more
It's such a total waste, don't worry about me I'll set my own pace. 


===
Tekst umieszczony na tej stronie jest własnością 
wytwórni, wykonawców, osób mających do nich prawa."
107,Meanstreak ,"(Ooh yeah) 
I've been to the left, I've been to the right 
I've found myself in Abudhabi, just a mirage in the night 
Been to the high, I've been to the low 
And I've been to lots of places that I didn't wanna go 
But I ain't see nothing to get me off my ass 
And I laughed at all the jokers wanna make me walk on glass 
I could walk 'fore I could crawl 
And I was meaner than a bad dog with his back against the wall 

Animal, animal 
Cannibal, cannibal 
See 'em fall, see 'em fall 
I'm the guy that they call - 

Meanstreak, I gotta meanstreak 
Meanstreak, they call me meanstreak 

I just don't know who I wanna be 
The count of Monte Cristo or the sheik of Arabia 
Eaten rich, and I've eaten free 
And I'm the perfect culture vulture in the face of poverty 
And I ain't met no one who told me I got class 
They say never feed the animal, the boy's got too much flash 
I'm a guy they just can't teach 
And I always kick the castle that's been built up on the beach (heh ha) 

Animal, animal 
Cannibal, cannibal 
See 'em fall, see 'em fall 
Cause I'm the guy that they call - 

What's your name? 

Meanstreak 

I got a meanstreak 
Ooh I got a meanstreak 
Ooh I got a meanstreak 
Wanna feel a meanstreak? 
They call me meanstreak 
All the children say meanstreak 

What's my name? 

Meanstreak"
108,Meltdown ,"I look at my watch to find out 
the right time of day 
I look at her libido 
hey hey hey 
Gotta get up and climb her 
and run around the hay [to roll her on the hey] 
Makin' [a | her] sweat, temperature rise 
All through the day 

Man it's gettin' hot hot hot 
I said man it's gettin' hot hot hot 
It's getting hotter 
and hotter 
Man it's getting hot hot 
getting hot around here 

It's a meltdown 
it's a meltdown 

I can feel it in my bones [I got a feelin' in my bones] 
I been rackin' my brains out 
All night long 
Stoke another fire [stokin' up the fire] 
Take it right up to the wire 
Burnin on and on 
burnin' on 

Man it's gettin hot, hot, hot 
I said man it's getting hot, hot, hot 
it's getting hotter 
and hotter 
man it's getting hot, hot 
getting hot around here 

yeah heh 

it's a meltdown 
it's a meltdown 
it's a meltdown 
it's a meltdown 

(my brains) 

man it's gettin' hot, hot, hot 
I said man it's getting hot, hot, hot 
it's getting hotter 
getting hotter 
and hotter 
and hotter 

it's a meltdown 
it's a meltdown 
it's a meltdown 
it's a meltdown 
it's a meltdown 
gonna burn 
it's a meltdown 
I said burn down 
it's a meltdown 
meltdown 
meltdown 

it's a meltdown 

it's a meltdown"
109,Miss Adventure ,"Well we're back and I'm on the loose
 Hit me, hear me, feel the juice
 She eye you up, she eye you down
 Make you, make you stand up proud

 Miss adventure, hot surprise
 Bare essential, yeah that's nice
 Miss adventure, feelin' real
 Confidential, lips are sealed

 Watch out boy, the cat's got your tongue
 Feelin' like some hot cross buns
 Love you, love you all the night
 Make you, make you nice and tight

 Miss adventure, hot surprise
 Bare essential, yeah that's nice
 Miss adventure, feelin' real
 Confidential, lips are sealed

 Miss adventure
 Miss adventure
 Yeah, that's nice
 Feelin' real
 Come on

 Miss adventure
 Bare essential
 Miss adventure
 Confidential

 Miss adventure
 Miss adventure
 Miss adventure
 Feelin' real"
110,Mistress for christmas ,"Jingle bells, jingle bells 
Jingle all the day 
I just can't wait till Christmas time 
When I can grope you in the hay (When I can roll you in the hay) 

Easy come, easy go 
Have a good time with lots of dough 
Slippin' up high, slippin' down low 
Love'm and leave'm on with the show 

Listen, I like female form in minimum dress 
Money to spend with a capital ""S"" 
Get a date with the woman in red 
Wanna be in heaven with three in a bed (One of me in heaven...) 

He got it, I want it 
They got it, I can't have it 
But I want it, but it don't matter 
She got it, and I can't [get | have] it 
I want a mistress for Christmas 
I want a mistress for Christmas 

(Ooh yeah, haha yeah 
I want a mistress for Christmas 
Come on) 

Easy come, easy go 
Slippin' high, slippin' low 

(Yeah, aw right) 

He got it, I want it 
They got it, I can't have it 
I want it, don't matter 
She got it, and I can't get it - 

Mistress 
he got it, I want it 
For Christmas 
They got it, and I can't have it 
Mistress 
But I want it, it don't matter 
For Christmas 
She got it, and I can't get a 

Mistress for Christmas 

You know what I'm talkin' about 
Mistress for Christmas 
You gotta send me down 
you gotta send me down 
Mistress for Christmas 
I want the woman in red (I want a woman in the rear,) 
with bow in my bed with a bottle of my beer | At the bottom of my bed) 

Mistress for Christmas 

I can hear you coming down my smoke stack 
I wanna ride on your raindeer honey and ring the bells"
111,Money Made ,"Work work money made,
Work work money made,
Work work money made,
Work work money made,

Then went down to LA,
They roped 'em in,
She couldn't get away,
Spending cash all about,
The die was cast,
There's no burning out
Amount of money made,

Work work money made,
Champagne life, high on display,
Work work money made,
Work work money made,
You keep it up, you get it made,
Work work money made,

Can't bring me into Hollywood,
See you livin' it up,
It feels mighty good,
Recommendations all around,
Come taste the sweet life,
That's what it's all about,
That money made,

Work work money made,
Champagne life, high on display,
Work work money made,
Work work money made,
Keep it up, you make the grade,
Work work money made,
That money made,

Hit the gas,

That kind of life is good for her,
Getting out of bed nearly half past four,
Her swimming pool is the biggest about,
So don't you call her 'cuz she aint around,
That money made,
Oooh, money made,
Oooh, that money made,

Work work money made, that money made,
Work work money made,
Strings of pearls all kinds of change,
Work work money made, that money made,
Work work money made, shake baby shake,
Shake it baby shake it, shake baby shake,
Shake baby shake, shake baby shake, shake baby shake, (Fade)"
112,Money Shot ,"Feeling the rock'n roll mood
Gonna make you feel good
Might be a little dangerous

I believe, I believe
You will see
It could be
Contagious

Doctor, what's the antidote?
Lady, try the money shot
Doctor, what's the antidote?
Lady, just try the money shot
Best taken when hot

I got a good prescription
For the state of your condition
You gotta take it three times a day
Or as much, or as much as you may
That's my diagnosis

Doctor, what's the antidote?
Lady, try the money shot
Doctor, what's the antidote?
Lady, try the money shot

Try the money shot
Hey

Oh
Now take this down
Gonna send you on your way
'Cause I believe I've solved your case
I'll give you your relief

Doctor, what's the antidote?
Lady, try the money shot
Doctor, what's the antidote?
Lady, try the money shot

We got a good cure for what ails ya
It won't fail ya
Try the money shot

Doctor, show me the antidote
I'd try the money shot
I'd try the money shot
Ooh, ooh"
113,Moneytalks ,"Yeow! Tailored suits, chaufeured cars
Fine hotels and big cigars 
Up for grabs, all for a price
Where the red hot girls keep on dancin' through the night

The claim is on you, the sights are on me
So what do you do, that's guaranteed 
Hey little girl, you want it all
The furs, the diamonds, the paintings on the wall

Ref: Come on, come on, lovin' for the money
Come on, come on, listen to the money talk 2x 

A French maid, foreign chef
A big house, with kingsize beds
You had enough, you ship 'em out
The dollar's up, down, you better buy the pound. 

The claim is on you, the sights are on me, 
So what do you do? That's guaranteed
Hey little girl, you break the laws
You hustle, you deal, you steal from us all 

Ref: Come on... 2x  

Money talks, Yeah!

[Wstawka] 

Ref: Come on... + Chórek 6x 

Money talk!"
114,Nervous shakedown ,"""Freeze"", said the man cruisin' the beat 
""You get your hands up and spread your feet"" 
""Don't you move an inch"", I heard him say 
""Or you'll be doin' time until the judgement day"" 
And he said, ""Don't tell me no lies, give me alibis 
'Cause if you cross my path, you'll be doin' life"" 
It's a dirty lie 

CHORUS: 
It's a shakedown 
And it's a nervous shakedown 
A nervous shakedown 
Another nervous shakedown 
It's a shakedown 
And it's a nervous shakedown 
We got a shakedown 
Another nervous shakedown 

(It's more like a set-up) 

""Take a dime"", said the man, ""you can make one call 
You got a one-way ticket to the County Hall"" 
Well, the judge looked high and I looked low 
And when he smiled at me it was a one-man show 
He said, ""Two to five, the jury decides 
Double parole if you survive"" 
It's a dirty lie 

CHORUS 

Law is gonna get you this time 
And throw away the key 

CHORUS 

Shake you down, shake you down 
And it's another shakedown 
Well it's a shakedown 
Another nervous shakedown 
Shake you down, shake you down 
And it's a nervous shakedown 
It's a shakedown 

It's a shakedown on - you, yes"
115,Nick of time ,"Wrong track, wrong line 
First train to run on time 
Bad blood, bad news 
Long rope, got nothing to lose 
Mad bull seeing red 
Coming at me, happy when I'm dead 
Jump a fence, get away 
Ain't got a liking for the games he plays 
What you gonna do? 

Everybody trying to find you guilty 
Make you wanna toe the line 
Saved by, saved in the nick of time 
I was saved in the nick of time 

Slow plane, hard rain 
Cold sweat and I feel the strain 
Look down, no ground 
Black sky, just the engine sound 
Bail out, goodbye 
Take my chances, I don't wanna die 
Count ten, just pray 
The nick of time can save me any day 
What you gonna do? 

Everybody love a hero, honey 
Living on a danger line 
Saved by, saved in the nick of time 
Yeah, saved in the nick of time 

Lose sleep, get grief 
Some day get no relief 
Quick punch, closed eye 
You didn't knew it and you wonder why 
Lynch mob on your tail 
Think they were searching for the holy grail 
Leave town, get away 
I didn't figure on them anyway 
No I didn't today 

Everybody trying to find you guilty 
Make you wanna toe the line 
Saved by, saved in the nick of time 
Right in the nick of time 
In the nick of time 
I was saved in the nick of time"
116,Night of the long knives ,"Who your leader? Who your man?
Who will help you fill your hand?
Who's your friend and who's your foe?
Who's your Judas? You don't know

Night of the long knives, night of the long knives
Night of the long knives, night of the long long knives

Where's that saviour?
Where's that light when you're prayin' for your life?
Who's that fightin' back to back?
Who's defendin' who's attack?

Night of the long knives, night of the long knives
Night of the long knives, night of the long long knives

Night of the long knives
Oh stab him in the back once

It's the night of the long knives, night of the long knives
Night of the long knives
It's the night of the long long knives
It's the night of the, night of the
Night of the long long knives"
117,Night prowler ,"Somewhere a clock strikes midnight 
And there's a full moon in the sky 
You hear a dog bark in the distance 
You hear someone's baby cry 

A rat runs down the alley 
And a chill runs down your spine 
Someone walks across your grave 
And you wish the sun would shine 
'Cause no one's gonna warn you 
And no one's gonna yell 'Attack' 
And you don't feel the steel 
Till it's hanging out your back 

CHORUS: 
I'm your Night Prowler, asleep in the day 
I'm your Night Prowler, get out of my way 
Look out for the Night Prowler, watch you tonight 
I'm the Night Prowler, when you turn out the light ... 

Too scared to turn your light out 
'Cos there's something on your mind 
Was that a noise outside your window? 
What's that shadow on the blind? 
As you lie there naked 
Like a body in a tomb 
Suspended animation 
As I slip into your room 

CHORUS 

Solo 

CHORUS 

I'm your Night Prowler, break down your door 
I'm your Night Prowler, crawling 'cross your floor 
I'm your Night Prowler, make a mess of you, yes I will 
Night Prowler, and I am telling this to you 
There ain't nothing you can do 
(Shazbot Nanu Nanu)"
118,No Man's Land ,"Come on need
You gotta get on board

Come on, noon train
Come on, need to get out
I said come on, noon train
Come on, don't you mess me about

You see
I've tried and I found no way to get out
I said I tried and I found
There's no comin' back for me

(No man's land)
Know you gotta get away
(No man's land)
Fight and live another day

Caught in a hard rain
'Cause you know I need to get out
Hey, hey
Head out on the wide plain
Come on don't you fool me around

You know I sought and I found
It's hard to get out
I said, I fought and I found
There's no comin' back for me

(No man's land)
Know you gotta get away
(No man's land)
Fight and live another day
(No man's land)
In the middle of the fray
(No man's land)
Fly, fly, fly away

(No man's land)
No man's land
(No man's land)
I said there's no comin' back for me

(No man's land)
Know you gotta get away
(No man's land)
Livе to fight on another day
(No man's land)
In the middle of thе fray
(No man's land)
Fly, fly, fly away, hey
(No man's land)
No man's land
You know you gotta get away
(No man's land)
Live to fight another, fight another day
(No man's land)"
119,Overdose ,"I never smoked with no cigarettes 
I never drank much booze 
But I'm only a man, don't you understand 
And a man can sometimes lose 
You gave me something I never had 
Pulled me down with you 
Pulled me up, think I'm in love 
Hope you can pull me through 

I overdosed on you 
I overdosed on you 
Crazy but it's true 
Ain't nothing I can do 
I overdosed on you 

Oh woman you give to me 
More than I can take 
But listen honey, I don't mind 
You're a habit I don't want to break 
Don't want none of that hard stuff 
Don't need it anymore 
I'm in love, and I'm sinking fast 
And I don't need no cure 

Gee I was happy as a man could be 
To far gone to escape 
Power of love, don't pull me off 
Just write on my grave: 

I overdosed on you 
I overdosed on you 
Crazy but it's true 
Ain't nothing I can do 
I overdosed on you"
120,Play Ball ,"Listen
Pick me up
Fill my cup
Pour me another round
Come on man, mix in the sin
Come in and join the crowd
I said it’s party time
When I’m on the loose
Make it feel alright
Listen, drinks all around
I’m in the mood
Because the night is mine

Let’s play ball
Shoot down the wall
Let’s play ball baby
And never stall
Play play play ball

Listen Sid, light me up
I’m in love
I’m all regional now
Dive on in and swim in the gin
Come on shout it out loud

Let’s play ball
Shooting down the wall
Let’s play ball
And don’t stall
Play, play, play ball

Let’s play ball
Shooting at a wall
Let’s play ball
And never stall
Let’s play ball
Let’s play ball
Let’s play ball
Play, play, play ball"
121,Playing with girls ,"Highball women 
that are hot to touch 
Legs do the talkin' spellin' out the lust 
See the Sugar Daddies with a sweet tooth and a smile 
See what's hangin' off him like a want'n child 
That's where you'll find me standing proud 

[CHORUS:] 
PLAYING WITH GIRLS gonna get you hot 
PLAYING WITH guns gonna get you shot 
PLAYING WITH fire gonna heat you up 
PLAYING WITH me you're gonna get the lot 

Bring on the showgirls and the debutantes 
Late-night waitress in a restaurant 
Headin' for the clubs and bars with the flashin' lights 
Lookin' for the good-time girls in their black nylon tights 
Over the barrel bottoms-up 

[REPEAT CHORUS] 

Oooh river run dry 
Yeah playing with fire 
Oooh wild sweet child 
PLAYING WITH GIRLS 
PLAYING WITH GIRLS 

I like tall girls and I'll take 'em small 
I want 'em all up front I like 'em all 
I wanna see 'em strut their stuff 
And lose their social grace 
You play your cards right and you'll deal 
yourself an ace 
That's where you'll find me standing proud"
122,Problem Child ,"Cop this
I'm hot and when I'm not I'm cold as ice
Get out of my way, just step aside or pay the price

What I want I take, what I don't I break 
And I don't want you
With a flick of my knife I can change your life
There's nothing you can do

I'm a problem child, I'm a problem child, yes, I am
I'm a problem child and I'm wild

Make my stand, no man's land, on my own
Man in blue it's up to you
The seed is sown

What I want I stash, what I don't I smash
And you're on my list, dead or alive
I got a .45 and I never miss

I'm a problem child, hey, I'm a problem child
I'm a problem child, just runnin' wild

Just watch your step

Every night, street light
I drink my booze
Some run, some fight
But I win, they lose
What I need I like, what I don't I fight
And I don't like you
Say bye bye while you're still alive
Your time is through

Cause I'm a problem child, I'm a problem child
I'm a problem child, I'm a problem child
Problem child, I'm a problem child
Even my mother hates me
I'm a problem child, oh yeah, I'm a problem child
(Problem child, problem child)
(Problem child, problem child), you got your problems, I got mine
(Problem child, problem child)
(Problem child, problem child)

Problem child, I'm a problem child
Problem child and I'm running wild
I'm a problem child
(Problem child, problem child)"
123,Put the finger on you ,"I put the finger on you 
My hands all out of control 
Yes I, I can't stop it getting down on you 
It's moving on it's own accord 
Yes, I've got fire in my finger tips 
Radiating onto you 
I can't control it, can't even hold it 
It's knocking on your door 
And you know what it's for 

CHORUS: 
I put the finger right on you 
I put the finger right on you 
You put your finger on me too 
Then I put the finger, I put the finger 
Yeah I put the finger, I put the finger 

I put the finger on you for sure 
It's the key to unlocking your door, don't you know 
I've broken through your security 
My hands ain't tied no more, you better watch out 
I can't control it, can't even hold it 
Speaking up for pleasure [speak up for your pleasure] 
You can feel it on your ankle 
Feel it on your knee 
Feel it on your thigh 
Can you feel me? 

CHORUS 

I can't control it, can't even hold it 
Sneaking up on your front door 
You can feel it on your ankle 
Feel it on your knee 
Feel it on your thigh 
Can you feel me? 

Put it - right on you 
Put it - right on you 
I'll do it if you want me to 
Can I put it? 
Can I put it? 

I put the finger on you (x5) 
yeah 
I put the finger on you 
Put the finger - oh 
I put the finger on you 
I put the finger on you 
I put the finger on you 

then so close, I hit the spot 
then I put the finger right on you"
124,R.I.P. (Rock In Peace) ,"Yeah
Leave me alone
Like a dog with a bone
Like a stone that's been thrown
Let me be on my own

CHORUS:
Let me rock
Let me rock
Let me rock
Let me rock in peace

Outta my way
Got a boogie to play
Every dog has his day
Rock 'n' roll's here to stay

CHORUS
Let me rock
Let me roll
Let me rock
Let me rock in peace
(Feels good, for my mama, just like I knew it would)

I get my kicks
Outta playin' my licks
Outta layin' my chicks
Down on Route 66

CHORUS
Let me rock
Let me rock
Let me rock
Let me rock in peace

Rock, rock, rock in peace

Outta my way
Got a boogie to play
Every dog has his day
Rock 'n' roll's here to stay

CHORUS
Let me rock
Let me roll
Let me rock
Let me rock in peace

Rock, rock, rock in peace
Like Little Richard
Oh Jerry Lee
Chuck baby
I wanna rock
Let me rock in peace"
125,Realize ,"The moment you realize

Those moments just pass you by
Gonna take you to paradise

Move it
Make you prove it, yeah
Breakin' out
Break it down
Feel the chill, feel the chill
Movin' down your spine

When we recall and
Realize
Make you realize

I've got the power to hypnotize
Make a play, mesmerize
Feel the chills up and down your spine
I'm gonna make you fly

Your eyes playin' tricks on you
Your mind will seek the truth
You know you're gonna make it through

I said move it
Make you prove it
Shake it up
Shake it down
Feel the chill, feel the chill
Movin' down your spine

When we recall and
Realize
Gonna make you realize

I got the power to electrify
Make or break, or satisfy
Feel a chill up and down your spine
I'm gonna make you fly
Fly, fly!

When we recall and
Realize
Gonna make you realize

I got the power to hypnotize
Make a play, mesmerize
Feel the chills up and down your spine
I'm gonna make you fly"
126,Rejection ,"You better give me what I want
Or I'll beat on you
You don't give me what I need
And I'll come for you
Better keep me on your side, or I'll find you in the night
I got your name and your number and I'll set you all ablaze
Best give me what I want

Or I'll come for you
Yes, I'll come for you

If you reject me
I'll take what I want
Disrespect me
And you get burned
Best keep me satisfied
Or you know I'll eat you alive
If you reject me
I'll take what I want

I got a ball and chain
And I'll hunt for you
I ain't got no name
I'll look out for you
Revenge it ain't a sin, no doubt I'm comin' in
Kick me when I'm down, stand up without a sound
Better play my game

But I'll beat on you
Get to feed on you

If you reject me
I'll take what I want
(Take what I want)
Disrespect me
And you get burned
Now, I don't want your money or greed
You better give me just what I need
If you reject me
I'll take what I want
Hey, hey, take what I want

If you reject me
I'll take what I want
Disrespect me
And you get burned
Now, I don't want your money or greed
You better give me just what I need
If you reject me
I'll take what I want
Hey, hey, take what I want
Take what I want
Take what I want"
127,Ride On ,"It's another lonely evening in another lonely town 
But I ain't too young to worry and I ain't too old to cry 
When a woman gets me down

Got another empty bottle and another empty bed 
Ain't too young to admit it and I'm not too old to lie 
I'm just another empty head

That's why I'm lonely, I'm so lonely 
But I know what I'm gonna do

I'm gonna ride on, ride on, ride on 
Standing on the edge of the road
Ride on, thumb in the air
Ride on, one of these days 
Ride on, I'm gonna change my evil ways 
Ride on 'till then I'll just keep ridin' on

Broke another promise and I broke another heart 
But I ain't too young to realize that I ain't too old to try 
Try to get back to the start 

And it's another red light nightmare
Another red light street 
And I ain't too old to hurry cause I ain't too old to die 
But I sure am hard to beat

But I'm lonely, lord, I'm lonely
What am I gonna do?

Ride on, ride on, got myself a one-way ticket
Ride on, ride on, going the wrong way
Ride on, gonna change my evil ways
Ride on, one of these days, one of these days

Ride on, ride on, I'm gonna ride on
Ride on, looking for a truck
Ride on, hmm
Ride on, keep on riding
Riding on and on and on and on and on and on and on and on

Ride on, gonna have myself a good time
Ride on, ohh yeah
Ride on, yeah yeah
Ride on, one of these days
Ride on, one of these days"
128,Riff raff ,"Ya see it on television every day
Hear it on the radio
It ain't humid but it sure is hot
Down in Mexico
Boss man tryin' to tell me
Beginnin' of the end
Sayin' it'll bend me
Too late my friend

Riff raff
It's good for a laugh
Riff raff
Go on and laugh yourself in half

Now I'm the kinda guy that keeps his big mouth shut
It don't bother me
Somebody kickin' me when I'm up
Leave me in misery
I never shot nobody
Don't ever carry a gun
I ain't done nothin' wrong
I'm just havin' fun

Riff raff
It's good for a laugh
Riff raff
Go on and laugh yourself in half"
129,Rising power ,"Dog day, it's Tuesday 
Hope that girl she'll come today 
Hard life, it's a city life 
Sweat keep pourin' down 
I got my feet up, like to love 
Through the dawn till I've blown 
All I want's her lovin' now 
I love the way she move around 

Need no excuse 
To let it all hang loose 
My body's for abuse 

CHORUS: 
Rising power, we'll raise the night 
Rising power 
Rising power, we'll wake the dead 
Rising power 

(You got it) 

Love life, up all night 
Darkest hour at the dead of night 
Seen her walkin' down the street 
The kind of woman that brings on heat 
Love her dusk till dawn 
Come the morning, she was gone 
Took me all to my surprise 
Money gone, left high and dry 

Need no excuse 
To let it all hang loose 
My body's for abuse 

CHORUS 
(Gonna end up torn to shreds) 

Don't need no excuse 
My body's for abuse 

CHORUS 

Rise, rise 
I'm gonna rise 
Rising power 
The power rise from you"
130,Rock 'n' Roll Singer  ,"My daddy was workin' nine to five
When my momma was havin' me 
By the time I was half alive 
They knew what I was gonna be 
But I left school and grew my hair 
They didn't understand 
They wanted me to be respected as a doctor or a lawyer man 
But I had other plans

Gonna be a rock 'n' roll singer 
Gonna be a rock 'n' roll star 
Gonna be a rock 'n' roll singer
I'm gonna be a rock 'n' roll, a rock 'n' roll star

Well, I worked real hard and bought myself a rock 'n' roll guitar 
I gotta be on top some day 
I wanna be a star 
I can see my name in lights and I can see the queue 
I got the devil in my blood tellin' me what to do 
And I'm all ears

Gonna be a rock 'n' roll singer
I'm gonna be a rock 'n' roll star
I'm gonna be a rock 'n' roll singer
I'm gonna be a rock 'n' roll, a rock 'n' roll star
I hear it pays well

Well, you can stick your nine to five livin' 
And you collar and your tie 
And stick your moral standards 'cause it's all a dirty lie 
You can stick your golden handshake 
And you can stick your silly rules 
And all the other shit that they teach to kids in school 
Cause I ain't no fool

Gonna be a rock 'n' roll singer
I'm gonna be a rock 'n' roll star
I'm gonna be a rock 'n' roll singer
I'm gonna be a rock 'n' roll, a rock 'n' roll star

Gonna be a rock 'n' roll singer
Gonna be a rock 'n' roll star
Gonna be a rock 'n' roll singer
I'm gonna be a rock 'n' roll, a rock 'n' roll star

Yes, I are"
131,Rock and roll ain't noise pollution ,"*All right*
Hey there all you middle men
Throw away your fancy clothes
And while you're out sittin' on a fence
So get off your arse and come down here
'Cause rock'n'roll ain't no riddle, man
To me it makes good, good sense
Good sense, yeah, let's go
Oh! Ooh, yeah!

Heavy decibels are playing on my guitar
We got vibrations comin' up from the floor
We're just listenin' to the rock that's givin' too much noise
Are you deaf, you wanna hear some more

We're just talking about the future
Forget about the past
It'll always be with us
It's never gonna die
Never gonna die

Rock and roll ain't noise pollution
Rock and roll ain't gonna die
Rock and roll ain't noise pollution
Rock and roll, it will survive
Yes it will, haha!

I took a look inside your bedroom door
You looked so good lyin' on your bed
Well I asked you if you wanted any rhythm and love
You said you wanna rock'n'roll instead

We're just talking about the future
Forget about the past
It'll always be with us
It's never gonna die
Never gonna die

Rock and roll ain't noise pollution
Rock and roll ain't gonna die
Rock and roll ain't no pollution
Rock and roll is just rock and roll

Oh!
Rock and roll ain't noise pollution
Rock and roll ain't gonna die
Rock and roll ain't no pollution
Rock and rollin' will survive
Rock and roll ain't no pollution
Rock and roll, it'll never die
Rock and roll ain't no pollution
Rock and roll
Ooh, rock and roll
Is just rock and roll, yeah"
132,Rock N Roll Dream ,"Deep water all around me, 
Circle sharks all about, 
Deep in trouble, had me turned around, 
Man up and one man down, 
You pretty women gather ‘round, 
You can’t pick up not a single sound, 
You feel you’re winning, that’s what it’s all about, 
Knowing you are winning, oooh, 
And it could be the very last time, 

I could be in a rock ‘n’ roll dream, 
I could be in a rock ‘n’ roll dream, 

Circle sharks all about you, 
You come up and you don’t know why, 
Where goes a woman with a warm embrace, 
Does a man walk in the hard rain? 
I’m amazed at the mess you found, 
Coming up and I’m standing next in line, 
Give into none and that one comes, 
Here me hollerin’ I get the most, 

I could be in a rock ‘n’ roll dream, 
I could be in a rock ‘n’ roll dream, 
I could be in a rock ‘n’ roll dream, 
I could be in a rock ‘n’ roll dream, 

Circle sharks down and around, 
Deep water all around, ‘round, ‘round, 
Deep water all around, ‘round, ‘round 
Round ‘round, ‘round 
Round ‘round, ‘round 

I could be in a rock ‘n’ roll dream, 
I could be in a rock ‘n’ roll dream, 
I could be in a rock ‘n’ roll dream, 
I could be in a rock ‘n’ roll dream"
133,Rock or Bust ,"Hey yeah
Are you ready

We be a guitar band
We play across the land
Shootin' out tonight
Gonna keep you up alright

You hear the guitar sound
Playin' nice and loud
Rock you to your knees
Gonna make your destiny

In rock we trust, it's rock or bust
In rock we trust, it's rock or bust
In rock we trust, it's rock or bust
In rock n' roll we trust, it's rock or bust

We hear the siren scream
It sounds so lean to me
We love to shake it down
Know what we're talkin' bout

We turn the amps up high
The crowd's gonna hit the sky
We play it fast and loose
Because this night we're gonna pull a fuse

In rock we trust, it's rock or bust
In rock we trust, it's rock or bust
In rock we trust, it's rock or bust
In rock n' roll we trust, it's rock or bust

In rock we trust, it's rock or bust
In rock we trust, it's rock or bust
In rock we trust, it's rock or bust
In rock we trust, it's rock or bust"
134,Rock the Blues Away ,"Drivin' in my car
 Headed for the local bar
 Pickin' up my girl tonight
 Everything is gonna be alright
 Shootin' pool with my friends
 Smokin' cigarettes
 Tellin' jokes out loud
 We're laughing way too proud

 And we rock it
 And we roll it
 And we're laughing
 And we're joking
 And we roll it
 Baby we roll it, roll it,
 We won't get the blues because we

 Rock the blues away
 Up all night and day
 Drink the night away
 Until the light of day

 And when I'm on the way back home
 I listen to the radio
 I hear some great rock sounds
 That make you wanna sing out loud

 And we rock it
 And we roll it
 And we're laughing
 And we're joking
 And we roll it
 Baby we're rockin' and rollin',
 We won't get the blues because we

 Rock the blues away
 Up all night and day
 Drink the night away
 Until the light of day

 Rock the blues away
 Up all night and day
 Drink the night away
 Until the light of day, yeah yeah
 Rock the blues away
 Up all night and day
 Drink the night away
 Until the light of day"
