,Title,Lyrics
71,Phantom Limb ,"No hope of rescue 
I'm trapped here alone 
If I don't dig my own way out I'll die here 

Gave my loyalty too soon 
Now the forked-tongue piper's bill is due 

Weather is shifting
So cold going numb
Through a pinhole of light I see vultures circling

Bottom feeders pick my skin 
Weathered brain a parasite within

Ego pulverized 
No better medicine 
Angels have been advised 
Don't want no requiem 

I'll just haunt you like a phantom limb 
I'll just haunt you like a phantom limb 
Gonna wear you like a second skin 
I'll haunt you like a phantom limb 

(Solo) 

Every new second 
Getting harder to breathe 
No matter which side I end up on 
This ain't over 

My regrets are many, true 
Still so much worse lies ahead for you

Ego pulverized 
No better medicine 
Angels have been advised 
Don't want no requiem 

I'll just haunt you like a phantom limb 
I'll just haunt you like a phantom limb 
Gonna wear you like a second skin 
I'll haunt you like a phantom limb"
72,Pretty Done ,"So you got the thing you wanted
Don't let it go
Though it hurts your hand to hold it
Don't let it show

I'm pretty done
Once a favored son
I'm pretty done
Slap me 'round for fun

Finding no pleasant changes
In old enemies
Not a lead a bit part playing
In my story

I'm pretty done
Once a favored son
I'm pretty done
Slap me 'round for fun

I don't care to further amuse you
Never had you how, could I lose you?
Paid in full, I owe no one at all

I'm supposed to smile and ignore it
Better than some
High roads are far to fall from
Already hung

I'm pretty done
Once a favored son
I'm pretty done
Slap me 'round for fun

Pushing towards hopeless mission
Curiosity, omission
History colored since the fall

I'm pretty done
I'm pretty done
I'm pretty done
I'm pretty done"
73,Private Hell ,"Give away a love 
And then remove another too
Painted words adorn the walls
Echoing untrue

I feel cold... uh huh

Promises abound, 
You rarely find it to begin
Maybe I'm afraid to let you 
All the way in

I guess so... uh huh

I excuse myself
I'm used to my little cell
I amuse myself
In my very own private hell

I excuse myself, I'm used to my little cell
I amuse myself, in my very own private hell

Lately I'm beside myself
Pretending, unconcerned
Standing at a corner
Where I threw you on a turn

I'll move on... uh huh

Flowers on a cross remain
Mark an ending scene
Damn it all if blood you spill 
Turn the grass more green

Life is short... uh huh

I excuse myself, I'm used to my little cell
I amuse myself, in my very own private hell"
74,Put You Down ,"Heartbreaker, feelin' alright
Body over...mind
It's slower, reduction is addictive too
Personality overview

I can see what the cost will be
You know I don't need you
I just can't put you down
I can see what it all means to me
Honey I don't need you
I just can't put you down

I can't put you down

Hard drinker...feelin' uptight
Your maker...mine
It's slower...reduction is addictive too
Personality overview

I can see what the cost will be
You know I don't need you
I just can't put you down
I can see what it all means to me
Honey I don't need you
I just can't put you down

Put you down, down, down
Gon put you down, down
Put you down, down, down
Gon put you down, down
Put you down, down, down
Gon put you down, down


Everything you buy is for the jingle
Every time you lie it's all the same
Ooo, if you need a rhyme to kill the singer
Shoot me dead before I may be through"
75,Queen Of The Rodeo ,"My daddy was a trucker
Left home when I was three
He fell for some dude in Austin
Then it was mom and me
She always wanted a daughter
Well look at what she got
A'hit me, beat me, a faggot I ain't
But a real man they say I'm not
I'm the queen, queen of the rodeo
Queen, queen of the rodeo
So cowboy, if you're lookin for lovin'
I ain't no queer, go fuck a steer
I think there's one over there...
I drink too much, I smoke too much
I'm a human waste
I buy a lot of cheap alcohol
But I'll tell ya honey, I really hate the taste
I dressed in drag, they call me a fag
But boy, I really don't care
Cause last night I met your mother, fucker
And I hope ya like to share, cause she did
I'm the queen, queen of the rodeo
Queen, queen of the rodeo
So cowboy, if you're lookin to fight
I ain't no wimp, I scratch and bite
And I'm gonna kick your ass too...
Queen, queen of the rodeo
FUCK YOU!
Queen, queen of the rodeo
Queen, queen of the rodeo"
76,Rain When I Die ,"Is she ready to know my frustration? 
What she slippin' inside, slow castration 
I'm a riddle so strong, you can't break me 
Did she come here to try, try to take me 

Did she call my name? 
I think it's gonna rain 
When I die 

Was it something I said, held against me? 
Ain't no life on the run, slowly climbing 
Caught in ice so she stares, stares at nothing 
I can help her but won't, now she hates me 

Did she call my name? 
I think it's gonna rain 
Oh, when I die 

She won't let me hide 
She don't want me to cry 

Will she keep on the ground, trying to ground me 
Slowly forgive my lie, lying to save me 
Could she love me again, or will she hate me 
Prob'ly not, I know why, can't explain me 

Did she call my name? 
I think it's gonna rain 
Oh, when I die"
77,Rainier Fog ,"Some things last, sometimes you never get over
Live in the past, you find out it's hard to stay sober
My see-through skin like Eurythane
Lost and then found, on view for all and I wouldn't trade

You'd never know a long time ago you were frowning
Thinkin' it over
It's raining down, and somehow you know

It reminds me why I even care anymore
You can find me writhing in the ghost of a song
Rising through the Rainier fog

Some people change, sometimes you leave how it oughta be
Find a new way to come clean, let it wash over me
My see-through heart like Eurythane
Beats for you proud, up down and through all the love and pain

You'd never know a long time ago you were crowning
Thinkin' it over
It's raining down, and somehow you know

It reminds me why I even care anymore
You can find me writhing in the ghost of a song
Rising through the Rainier fog

Left me here so all alone, only for me to find
Hear your voice on waves we rode, echoes inside my mind
Disembodied just a trace of what it was like then
With you here we shared a space that's always half empty

Grinding, grinding on
Always half empty
Grinding, grinding on
Always half empty

So we can laugh it's inside, never hear me complain
My see-through city of cellophane
You'd never know a long time ago you were drowning
Thinking it over
It's raining down, and somehow you know

It reminds me why I even care anymore
You can find me writhing in the ghost of a song
Rising through the Rainier fog

Reminds me why I even care anymore
You can find me writhing in the ghost of a song
Rising through the Rainier fog"
78,Real Thing ,"I messed around as a little boy 
I grew up, made the blade my new toy 
Friends said boy with what you screwin' around I said 
Don't concern yourselves and just 
Gimme another blast 
Yeah, yeah, yeah, yeah...

Under the hill, with just a few notches on my belt 
Take it away, don't want no more 
Even if you say just one more 
I won't leave you alone 

I grew up, went into rehab 
You know the doctors never did me no good 
They said son you're gonna be a new man 
I said thank you very much and 
Can I borrow fifty bucks? 
Yeah, yeah, yeah, yeah...

'Cause I'm goin' down the steps on a white line 
Goin' down the steps on a white line 
Goin' down the steps on a white line 
Straight to nowhere 
Goin' down the steps on a white line 
Goin' down the steps on a white line 
Goin' down the steps on a white line 
Straight to nowhere 

I messed around as a little boy 
I grew up, made the blade my new toy 
Friends said boy with what you fuckin' around I said 
Oh my God and here we go again
Yeah, yeah, yeah, yeah...

Under the hill, with just a few notches on my belt 
Take it away, don't want no more, no more 
Even if you say just one more 
I won't leave you alone 

'Cause I'm goin' down the steps on a white line 
Goin' down the steps on a white line 
Goin' down the steps on a white line 
Straight to nowhere 

I'm goin' down the steps on a white line 
Goin' down the steps on a white line 
Goin' down the steps on a white line 
Straight to nowhere

Follow me down...yeah, yeah...
Sexual chocolate, baby..."
79,Red Giant ,"I play the clown for you
Entertaining, absurd hue
As I watch them laugh, I'd love to
See them clap and dance to my tune

Blowing up like a red giant
Expansive, a star
And I'm coming to burn this down
And laugh my ass off

All my children sing it again and again
'Cause a lie ain't a lie if you're winnin' 'em over
Amen

I act on stage up here
Toying with your own fears
Misdirection I'm so near
Simple sleight of hand, in the clear

Blowing up like a red giant
Expansive, a star
And I'm coming to burn this down
And laugh my ass off

All my children sing it again and again
'Cause a lie ain't a lie if you're winnin' 'em over
Amen

Too late now, show's over
Real life is much closer
Take the make up off, you wonder
Why I look the same, only bolder

Blowing up like a red giant
Expansive, a star
And I'm coming to burn this down
And laugh my ass off

All my children, sing it again and again
'Cause a lie ain't a lie if you're winnin' 'em over
Amen"
80,Right Turn ,"Inside always trying to get back inside
But it's so hard to penetrate pig-thick skin

I'm 'bout as low as I can get
I'd leave but I can't forget
Still I wonder why it ain't right, mmm it ain't right, oooh
Ain't right, mmm it ain't right, yeah

'Bout as low as she can get
She'll leave me but she won't forget
And she wonders why she ain't right, she ain't right
Ain't right, she ain't right

Now we're as low as we can get
Can't leave and can't forget
We ain't right, we ain't right
Not right, we ain't right

Well it's hard to believe that somebody tricked you
when you can see you were only high
It's all up to you so you gamble
flat on your face and into the fire"
81,Ring Them Bells ,"Ring them bells, ye heathen
From the city that dreams,
Ring them bells from the sanctuaries
Cross the valleys and streams,
For they're deep and they're wide
And the world's on its side
And time is running backwards
And so is the bride.

Ring them bells, ring them bells!
Ring them bells, ring them bells!

Ring them bells St. Peter
Where the four winds blow,
You gotta ring them bells with an iron hand
So the people will know
That the rush hour is now
On the wheel and the plow
And the sun is going down
Upon the sacred cow.

Ring them bells, ring them bells!
Ring them bells, ring them bells!

Ring them bells Sweet Martha,
For the poor man's son,
You gotta ring them bells so the world will know
That God is one.
For the shepherd is asleep
Where the willows weep
And the mountains are filled
With little lost sheep.

Ring them bells for the blind and the deaf,
Ring them bells for all of us who are left,
Ring them bells for the chosen few
Who will judge the many when the game is through.
Ring them bells, for the time that flies,
For the child that cries
When innocence dies.

Ring them bells St. Catherine
From the top of the room,
Now ring them bells from the fortress
For the lilies in bloom.
For the lines, they are all long
And the fighting is strong
And they're breaking down the distance
Between right and wrong.

Ring them bells, ring them bells!
Ring them bells, ring them bells!"
82,Rooster ,"Ain't found a way to kill me yet
Eyes burn with stinging sweat
Seems every path leads me to nowhere
Wife and kids household pet
Army green was no safe bet
The bullets scream to me from somewhere

Here they come to snuff the rooster
Yeah here come the rooster, yeah
You know he ain't gonna die
No, no, no, ya know he ain't gonna die

Walkin' tall machine gun man
They spit on me in my home land
Gloria sent me pictures of my boy
Got my pills 'gainst mosquito death
My buddy's breathin' his dyin' breath
Oh God please won't you help me make it through

Here they come to snuff the rooster 
Yeah here come the rooster, yeah 
You know he ain't gonna die 
No, no, no ya know he ain't gonna die"
83,Rotten Apple ,"Hey Ah Na Na
Innocence is over
Hey Ah Na Na
Over

Hey Ah Na Na
Ignorance is spoken
Hey Ah Na Na
Spoken

Hey Ah Na Na
Confidence is broken
Hey Ah Na Na
Broken

Hey Ah Na Na
Sustenance is stolen
Hey Ah Na Na
Stolen

Hey Ah Na Na
Arrogance is potent
Hey Ah Na Na
Potent, yeah

Yeah, What I see is unreal
I've written my own part
Eat of the apple, so young
I'm crawling back to start

Hey Ah Na Na
I repent tomorrow
Hey Ah Na Na
Tomorrow

Hey Ah Na Na
I suspend my sorrow
Hey Ah Na Na
Sorrow, yeah

Yeah, What I see is unreal
I've written my own part
Eat of the apple, so young
I'm crawling back to start

Hey Ah Na Na
A romance is fallen
Hey Ah Na Na
Fallen

Hey Ah Na Na
Recommend you borrow
Hey Ah Na Na
Borrow, yeah

Yeah, What I see is unreal
I've written my own part
Eat of the apple, so young
I'm crawling back to start

Hey Ah Na Na (4x)"
84,Scalpel ,"Road narrows, pouring down
I'm breaking without a sound
Bits and pieces of trying
Get what you pay for, nothing

Frozen dreaming of yesterday
Potent, creeping I'm far away
From my hometown I lit out
To save my skin and shed some doubt

I know how false the floor
How high the sky
Been down that road before

It's a lie, you hide in someone else
Like a shining scalpel, cut yourself

Hard as truth is, been my friend
Don't need to be invited in
I'll go round 'til bested
Pick up myself and try again

I know how false the floor
How high the sky
Been down that road before

It's a lie, you hide in someone else
Like a shining scalpel, cut yourself

All comes in time
Don't fight it, don't mind it
Whatever may come

I know how false the floor
How high the sky
Been down that road before

It's a lie, you hide in someone else
Like a shining scalpel, cut yourself"
85,Sea Of Sorrow ,"Mind, of destructive taste 
I choose... To stroll amongst the waste 
That was your heart 
Lost in the dark 
Call off the chase 

Walls of thought, strong and high 
As my castle crumbles with time... 
I think of you 
Oh, yes I do 
Such a crime 

You opened fire... And your mark was true 
You opened fire... Aim my smilin' skull at you 
You opened fire... 

I live tomorrow, you I'll not follow 
As you wallow in a sea of sorrow 

Lines cut across my face 
Why you laugh at my disgrace 
I'll never know 
How far to go 
To reach that place 

You opened fire... And your mark was true 
You opened fire... Aim my smilin' skull at you 
You opened fire... 

I live tomorrow, you I'll not follow 
As you wallow in a sea of sorrow"
86,Sealed With a Kiss ,"Yeah! Yeah!

You left the lights on yeah!
This is what you ran
I wanna see you naked baby
I wanna take you to bed

I said it, said it with love
Didn't you notice? It was
Sealed with a kiss!
(Hough!) Yeah! Yeah!

Take it how I feel it, uh!

Read about me in the papers
And what's pretty is too
Baby
Now I'm coming for you!

Said it, said it with love
Didn't you notice? It was
Sealed with a kiss!
(Hough!) Yeah!

Take it how I feel it, uh!

Uuuuh Ooooh
Uuuuh
Hey! Hey!
Uuuuh Ooooh
Ooooh
Yeah! Yeah! Yeah! Yeah!
Hey!

Said it, said it with love
Didn't you notice? It was
Sealed with a kiss!
(Hough!) Yeah! Yeah!

Sealed With A Kiss!
(Hough!) Yeah! Yeah!

(Hough!)

Sealed with a kiss!
Right!

(Hough!)

Sealed with a kiss!
Yeah! Yeah!

(Hough!)

Sealed With A Kiss!
Yeah! Yeah!"
87,Shame In You ,"When i waken 
and i'm achin 
'time for sleepin', yeah 

when i'm sayin' 
time to go and 
i've been hurtin', yeah 

when i'm layin' 
i'm still trying 
concentrating on dyin', yeah 

you're right as rain 
but you're wrong to blame 
agreed my crime's the same 
my sins i'll claim 
give you back shed pain 
go find a place for own shame, 
yeah 
so you can deal 
with this thing unreal 
no one made you feel any hurt, 
yeah 

body's movin' 
only provin' 
no one heeds to move 

still believin' 
yet mistaken 
all god's children, yeah 

and i must say 
i was stupid 
selfishly she consumed, yeah 

and you must changed 
patterns all we trained 
or n'er regain peace you seek 
now you hear me 
for the things i see 
yeah, i believe in inner peace, yeah 

throw out 
blow up 
hold in 

show fine 
no signs 
grow blind"
88,Sickman ,"What the hell am I?
Thousand eyes, a fly
Lucky then I'd be
In one day deceased

Sickman, sickman, sickman

I can feel the wheel, but I can't steer
When my thoughts become my biggest fear

Ah, what's the difference, I'll die
In this sick world of mine

What the hell am I?
Leper from inside
Inside wall of peace
Dirty and diseased

Sickman, sickman, sickman, sickman

I can see the end is getting near
I won't rest until my head is clear

Ah, what's the difference, I'll die
In this sick world of mine

Can you see the end?
Choke on me my friend
Must to drown these thoughts
Purity over rot

(spoken in backround)
""Yeah, though I walk through the valley of rape and despair
With head high and eyes alert
I tread on a plane of many
We who are of good nature and intention,
But cannot touch on the dark
Recesses of memory
And pain learned, so come walk
With me, feel the pain,
And release it...""
What the hell am I?
Worn eroded pride
Saddened 10 miles wide
I'm gonna let it slide

Sickman, sickman, sickman, sickman

I can feel the wheel, but I can't steer
When my thoughts become my biggest fear
Ah, what's the difference, I'll die
In this sick world of mine
Ah, ah, ah"
89,Sludge Factory ,"You insult me in my home, you're forgiven this time
Things go well, your eyes dilate, you shake, and I'm high?
Look in my eyes deep and watch the clouds change with time
20 hours won't print my picture milk carton size
Carton size, carton size

Call me up congratulations ain't the real why
There's no pressure besides brilliance let's say by day 9
Endless corporate ignorance lets me control time
By the way, by the way, by the way

Once again you see an in, discolored skin gives you away
So afraid you kindly gurgle, out a date for me

Now the body of one soul I adore wants to die
You have always told me you'd not live past 25
I say stay long enough to repay all who cause strife

Once again you see an in, discolored skin gives you away 
So afraid you kindly gurgle, out a date for me

(spoken in background)
""I bear true and an existing witness
to this barrel of monkeys.
A self proclaimed immoral success,
perfected by each whereof
individually deadly and equally so
and spread about the surrendered troops,
for even thousands of miles will not
tear apart their communication, or the lack thereof.
Vultures, liars, thieves, each proclaim their innocence
In no suggestion or rhyme, your weapon is contained in
the wrecking of the keeping the desired effect.
The breaking of the spirit thwarts the whole being.
Your weapon is guilt, your weapon is guilt, your weapon is guilt.
Guilt."""
90,So Close ,"Why are we here again 
It's the same ol' sit down roll around 
Chewed up pen 

Nothin' thrilling me too much, yeah 
Nothing thrilling me 

Yeah, so close now 
Yeah, so close now 

Man, I nearly snapped my twig 
Then again I nearly snapped 
A few of you 

So I hear you think highly now 
So I hear you think 

Yeah, so close now 
Yeah, so close now 

Why 
Why 
Why"
91,So Far Under ,"I survive on the scraps you don't burn
Maybe love's something I'll never learn
This whole house all cut from red stone
If I disappear would you even know

The trap is time and no one gets off of this ride alive
The trap is time and no one gets off of this ride alive

So far under
Far I've never fell
Now forever dwell
So far under
So far under
Too much pain to tell
And now I've reeled us under
So far under

All my words start screaming to the boy
Same black hole where my heart was destroyed

The trap is time and no one gets off of this ride alive
The trap is time and no one gets off of this ride alive

So far under
Far I've never fell
Now forever dwell
So far under
So far under
Too much pain to tell
And now I've reeled us under
So far under

So far under
Far I've never fell
Now forever dwell
So far under
So far under
Too much pain to tell
And now I've reeled us under
So far under"
92,Social Parasite ,"You say you don't like the way we look
Well fuck off
I ain't some dying dog that you can kick 
So fuck off
It's so easy to fall into that hole
And you're the one who cast me in that role
If you loved me would you call me a social parasite
And who's the one to tell me whether it's wrong or right
You say you don't like the place I live
Well get out

There ain't no vacancy in my bed
So get out
It's so easy to fall into that hole
And you're the one who cast me in that role
If you loved me would you call me a social parasite
And who's the one to tell me whether it's wrong or right
If you loved me would you call me a social parasite
And who's the one to tell me whether it's wrong or right
(1, 2, 3, Go...)

You say you don't like the way we look
Well fuck off
I ain't some dying dog that you can kick 
So fuck off
It's so easy to fall into that hole
And you're the one who cast me in that role
If you loved me would you call me a social parasite
And who's the one to tell me whether it's wrong or right
If you loved me would you call me a social parasite
And who's the one to tell me whether it's wrong or right"
93,Stone ,"I know you think I'm wrong, but I'm not your tour guide
Have a guess I don't let you look inside
Cold, dry, stone

What makes you want to carve your initials in me?
Rained and weathered erasing hard to read
Find me distant, outwardly rough obscene
Cold, dry, stone
Cold and dry, a stone
Cold and dry, a stone

I'm not a cornerstone in a palace for you
Time will bring your very own hard truth
Not to worry, ice covered rocks still move
Cold, dry, stone,
Cold, dry, stone."
94,Suffragette City  ,"Hey man, oh leave me alone, you know
Hey man, oh Henry, get off the phone, I gotta
Hey man, I gotta straighten my face
This mellow thighed chick just put my spine out of place
Hey man, my schooldays insane
Hey man, my work's down the drain
Ain't good, well she's a total blam-blam
She said she had to squeeze it but she... and then she...
Don't lean on me man, 'cause you can't afford the ticket
Back to Suffragette City
Don't lean on me man,
'Cause you ain't got time to check it
You know my Suffragette City
Is outta sight... ooo, it's all right
Hey man, oh leave me alone, go away
Hey man, I can't take much this time, no way
Hey man, hey droogie don't crash here
There's only room for one and here she comes, here she comes
Don't lean on me man, 'cause you can't afford the ticket
Back to Suffragette City
Don't lean on me man,
'Cause you ain't got time to check it
You know my Suffragette City
Is outta sight... wow it's all right
Don't lean on me man, 'cause you can't afford the ticket
Back to Suffragette City
Don't lean on me man,
'Cause you ain't got time to check it
You know my Suffragette City
Is outta sight... ooo, it's all right
Suffragette City
Suffragette City
Suffragette City
Suffragette City...
Aaaaaah Wham Bam Thank you Ma'am!
Suffragette City
Back in Suffragette City
Way down in Suffragette City
Back in Suffragette City
Doo wah! Suffragette City
Woo Hah! Suffragette City
Way down in Suffragette City
Suffragette City... Suffragette..."
95,Sunshine ,"One, a-one time, yeah

Am I too contagious
Full of sick desire
Am I that I promise
Burning corpsed pyre

Then some dude came down to touch the mother
Mother touched and dude ain't here no more
Suck your woman down

Am I your reflection
Melting mirror smile
Am I worth the value
Do my love defile

Then some dude came down to touch the mother
Mother touched and dude ain't here no more

Ain't no day the sun don't crack
Then to brand some name across my back so you care
Find someone to tell you

Sunshine
Sweet love my labor
Don't mind
I don't care no more

Memory, set me free, yeah
I don't care no more
Mother please, come for me, yeah

Can you face the question?
Is my soul entire?

Sunshine
Sweet love my labor
Don't mind
I don't care no more

Sunshine
Sweet love my labor
Don't mind
I don't care no more"
96,Swing On This ,"Mother said come home
Father said come home
Sisters said come home
So my friends said come home

I said
Let me be, I`m alright
Can`t you see, I`m just fine
Little skinny, okay
I`m asleep anyway

Then I heard a voice
Said `Son you have a choice`
I then slapped my face

Let me be, I`m okay
I`m awake anyway
It`s too bright over here
I can shift, cannot steer
So I drive them away
For a while, then I stay
Little skinny, okay
I`m asleep anyway

Now I have to go home
Do as, when in Rome

Let me be, I`m alright
Can`t you see I`m just fine
Little skinny, okay
I`m asleep anyway
Let me be, I`m okay
I`m awake anyway"
97,Take Her Out ,"Here I am again
I feel time is draggin' on
Aren't you getting tired of me?
Whinging overdrawn

Faceless, blind
Want to take her out again
She's not just mine
Want to take her out again

In a bodiless embrace
Thriving I have grown
Fickle changing grip replaced
Choking take it all

Faceless, blind
Want to take her out again
She's not just mine
Want to take her out again

Dedicated, true to form
Still the only one
Only guarantee
Continue after I am done

Faceless, blind
Want to take her out again
She's not just mine
Want to take her out again"
98,The Devil Put Dinosaurs Here ,"Come to me I'll fill the hole
Why would I be Lying
End fan, all planned out
Offering a wonderful
Peace of mind worth buying
Bow down last round up

I am wise and you don't know
A cloud is my home
Only some get in
Got a 'maginary friend

The devil put dinosaurs here
Jesus don't like a queer
The devil put dinosaurs here
No problem with faith just fear

Promise those who've gone before
Waitin' on you flyin'
Leading receiving us
I'm as flawed as any man
Look at me I'm smiling
Drink me, eat me up

I am wise and you don't know
A cloud is my home
Only some get in
Got a 'maginary friend

The devil put dinosaurs here
Jesus don't like a queer
The devil put dinosaurs here
No problem with faith just fear

I am wise and you don't know
A cloud is my home
Only some get in
Got a 'maginary friend

The devil put dinosaurs here
Jesus don't like a queer
The devil put dinosaurs here
No problem with faith

Fear

Liar"
99,The One You Know ,"I'm a little alike
You before things had changed
In a compass, I ride
All this feels rearranged


Tell me, does it matter
If I'm still here, or I'm gone?
Shifting to the after
An impostor, I'm not the one you know


I look the same outside
Nearly me even though
I carry something I hide
Underneath the one you know


Tell me, does it matter
If I'm still here, or I'm gone?
Shifting to the after
An impostor, so disowned

Are you surprised black water flows
From wells run dry?
I'm not the one you know




Lay me out with our guilt
Watch the explosions fall, rain
Cannot live within this tilt
Carryin' over
I'm not the one you know


Tell me, does it matter
If I'm still here, or I'm gone?
Shifting to the after
An impostor, so disowned

Are you surprised black water flows
From wells run dry?
I'm not the one you know
I'm not the one you know"
100,Them Bones ,"Aaah! Aaah! Aaah! Aaah!

I believe them bones are me
Some say we're born into the grave

I feel so alone, gonna end up a
Big ole pile of them bones

Aaah! Aaah! Aaaaaaaaah!

Dust rise right on over my time
Empty fossil of the new scene

I feel so alone, gonna end up a
Big ole pile of them bones

Toll due bad dream come true
I lie dead gone under red sky

I feel so alone, gonna end up a
Big ole pile of them...
I feel so alone, gonna end up a
Big ole pile of them...
I feel so alone, gonna end up a
Big ole pile of them bones"
101,Voices ,"Who am I?
Is this me?
Am I one?
Or thirteen?

I've gone cold
Hard to deal
Used to stand
Where I kneel

Everybody listen
Voices in my head
Everybody listen
Does yours say what mine says

I want more
Than I need
I don't know
What is real

Everybody listen
Voices in my head
Everybody listen
Does yours say what mine says

Anytime time I listen
Voices in my head
Everybody listen
Does yours say what mine says

Whispering of names
Faces, uniforms I've worn
And all that is gone
Always climbing
To fall down again
Holding on to everything
It's not what it seems

I've been told
Dreaming's free
Think I'll go
Back to sleep

Everybody listen
Voices in my head
Everybody listen
Does yours say what mine says

Anytime I listen
Voices in my head
Everybody listen
Does yours say what mine says

Calling out the names
Faces, uniforms I've worn
And all that is gone
Always climbing
To fall down again
Holding on to everything
That's not what it seems"
102,We Die Young ,"Scary's on the wall
Scary's on his way

Watch where you spit
I'd advise you wait until it's over
Then you got hit
And you shoulda known better

And we die young
Faster we run

Down, down, down you're rollin'
Watch the blood float in the muddy sewer
Take another hit
And bury your brother

And we die young
Faster we run

Scary's on the wall
Scary's on his way

Another alley trip
Bullet seek the place to bend you over
Then you got hit
And you shoulda known better
Faster we run
And we die young"
103,What The Hell Have I? ,"The face before me flies
Laughs at me inside
Masks are made to hide the glow
Shining eyes
Distance tween us grows
Feeding lies

Its hard to start things over
You can feel the fire around us
All the time
Yeah

Something I should say
It takes you every day
What you give is not alive
Today
Your soul served on a plate
Throw it away

Its hard to start things over
You can feel the fire around us
All the time
Yeah

Its hard to start things over
Oh yeah
You can feel the fire around us
All the time
Yeah

Its hard to start things over
Oh yeah
You can feel the fire around us
All the time
Yeah

All the time

What the hell have i?
Little pride"
104,Whatcha Gonna Do ,"Hey now baby whatcha gonna do when I go?
Hey now baby who ya gonna do when I'm gone?
As I watched you from above
Bodiy glistened while I listened
To you screaming out his name in love
Oh no no
Hey now baby whatcha gonna do when I go?
Hey yeah they say you love the girl
While I'm wasted as you taste it
Wicked pleasures, sins of flesh and blood
Woke up drunk in the morning
Sipping on my cup all day
Stone cold bitch you're ballin'
And I bet that you want to stay
Well you go down to the city
And you get yourself in line
Cause if I don't need you baby
I'll catch you another time
Get This!
Hey now baby whatcha gonna do when I go?
Hey now baby who ya gonna do when I'm gone?
Hey now baby whatcha gonna do when I go?
Hey now baby who ya gonna do when I'm gone?
I'm asking whatcha gonna do!"
105,When The Sun Rose Again ,"Run
Run 'til you drop
Hide
Everyone knows

We all trade in never befores
Selling out for the score

Pray
Squeal when you're caught
Cry
It's not my fault

Time to trade in never befores
Selling out for the score

It seems you prophesized, all of this would end
Were you burned away when the sun rose again?

Hate
Long wearing thin
Negative
All you've been

Time to trade in never befores
Selling out for the score

It seems you prophesized, all of this would end
Were you burned away when the sun rose again?"
106,Would? ,"Know me broken by my master,
Teach thee on child of love hereafter,

Into the flood again,
Same old trip it was back then,
So I made a big mistake,
Try to see it once my way

Drifting body, it's sole desertion
Flying, not yet quite the notion

Into the flood again,
Same old trip it was back then,
So I made a big mistake,
Try to see it once my way

Into the flood again,
Same old trip it was back then,
So I made a big mistake,
Try to see it once my way

Am I wrong? Have I run too far to get home?
Have I gone? And left you here alone?
Am I wrong? Have I run too far to get home, yeah?
Have I gone? And left you here alone?
If I would, could you?"
107,Your Decision ,"Time to change has come and gone
Watched your fears become your God

It's your decision

Overwhelmed you chose to run
Apathetic to the stunned

It's your decision

You feed the fire that burned us all
When you lied
To feel the pain that spurs you on
Black inside

No one plans to take the path that brings you lower
And here you stand before us all and say it's over
It's over

It might seem an afterthought
Yes it hurts to know you're bought

It's your decision

You feed the fire that burned us all
When you lied
To feel the pain that spurs you on
Black inside

It's your decision

No one plans to take the path that brings you lower
And here you stand before us all and say it's over
It's over"
