,Title,Lyrics
80,Moonlight Drive ,"Let's swim to the moon, uh huh 
Let's climb through the tide 
Penetrate the evening that the city sleeps to hide 

Let's swim out tonight, love 
It's our time to try 
Park beside the ocean 
On our moonlight drive 

Let's swim to the moon, uh huh 
Let's climb through the tide 
Surrender to the waking worlds that lap against our side 

Nothing left open 
And no time to decide 
We've step into a river 
On our moonlight drive 

Let's swim to the moon 
Let's climb through the tide 
You reach a hand to hold me 
But I can't be your guide 

Easy, I love you as I watch you glide 
Falling through wet forests 
On our moonlight drive, baby 
Moonlight drive 

Come on, baby, gonna take a little ride 
Down, down by the ocean side 
Gonna get real close, get real tight 
Baby gonna drown tonight 
Goin' down, down, down"
81,My Eyes Have Seen You  ,"My eyes have seen you 
My eyes have seen you 
My eyes have seen you 
Stand in your door 
Meet inside 
Show me some more 
Show me some more 
Show me some more 

My eyes have seen you 
My eyes have seen you 
My eyes have seen you 
Turn and stare 
Fix your hair 
Move upstairs 
Move upstairs 
Move upstairs 

My eyes have seen you 
My eyes have seen you 
My eyes have seen you 
Free from disguise 
Gazing on a city under television skies 
Television skies 
Television skies 

My eyes have seen you 
My eyes have seen you 
Eyes have seen you 
Let them photograph your soul 
Memorize your alleys on an endless roll 
Endless roll, endless roll 
Endless roll, endless roll 
Endless roll, endless roll 
Endless roll, endless roll 
Endless roll, endless roll 
Endless roll, endless roll"
82,My wild love ,"My wild love went ridin' 
She rode all the day 
She wrote to the devil 
And asked him to pay 
The devil was wiser 
It's time to repent 
He asked her to give back 
The money she spent 

My wild love went ridin' 
She rode to the sea 
She gathered together 
Some shells for her head 
She rode and she rode on 
She rode for a while 
Then stopped for an evenin' 
And lay her head down 

She rode on to Christmas 
She rode to the farm 
She rode to Japan 
And we entered a town 
By this time the river 
Had changed one degree 
She asked for the people 
To let her go free 

My wild love is crazy 
She screams like a bird 
She moans like a cat 
When she wants to be heard 
My wild love went ridin' 
She rode for an hour 
She rode and she rested 
And then she rode on 
Ride, c'mon"
83,Mystery Train ,"Train arrive
Sixteen coaches long.
Train arrive
Sixteen coaches long.
Well that mean old train,
Took my baby;
He's gone.

Train, train
Coming 'round the bend.
Train, train
Coming 'round the bend.
Yeah that mean old evil train
Took my one and only friend.

Train, train
Coming down the line.
Train, train
Coming down the line.
Well that mean old rotten train
Took the only friend of mine.

Train, train
Coming down the track.
Train, train
Coming down the track.
Yeah he took my baby
And he never bring her back, alright.

Whoo, whoo.

Train, train
Come and gone.
Took my baby,
Took my baby,
Took my love
Away...

Well I woke up this morning, yeah.
Nothing on my mind.
"
84,Names of the kingdom ,"We came down the rivers and highways 
We came down from forests and falls 
We came down from Carson and Springfield 
We came dowm from Phoenix enthralled 

And I can tell you the names of the kingdom 
I can tell you the things that you know 
Listening for a fistful of silence 
Climbing valleys into the shade "
85,Newborn awakening ,"Gently they stir, gently rise 
The dead are newborn awakening 
With ravaged limbs and wet souls 
Gently they sigh in rapt funeral amazement 
Who called these dead to dance? 
Was it the young woman learning to play the ghost song on her baby grand? 
Was it the wilderness children? 
Was it the ghost god himself, stuttering, cheering, chatting blindly? 
I called you up to anoint the earth 
I called you to announce sadness falling like burned skin 
I called you to wish you well 
To glory in self like a new monster 
And now I call you to pray "
86,No me moleste mosquitoes ,"No me moleste mosquito
No me moleste mosquito
No me moleste mosquito
Why don't you go home
No me moleste mosquito
Let me eat my burrito
No me moleste mosquito
Why don't you go home."
87,Not to touch the earth ,"Not to touch the earth 
Not to see the sun 
Nothing left to do, but 
Run, run, run 
Let's run 
Let's run 

House upon the hill 
Moon is lying still 
Shadows of the trees 
Witnessing the wild breeze 
C'mon baby run with me 
Let's run 

Run with me 
Run with me 
Run with me 
Let's run 

The mansion is warm, at the top of the hill 
Rich are the rooms and the comforts there 
Red are the arms of luxuriant chairs 
And you won't know a thing till you get inside 

Dead president's corpse in the driver's car 
The engine runs on glue and tar 
Come on along, not goin' very far 
To the East to meet the Czar 

Run with me 
Run with me 
Run with me 
Let's run 

Whoa! 

Some outlaws lived by the side of a lake 
The minister's daughter's in love with the snake 
Who lives in a well by the side of the road 
Wake up, girl, we're almost home 

Ya, c'mon! 

We should see the gates by mornin' 
We should be inside the evenin' 

Sun, sun, sun 
Burn, burn, burn 
Soon, soon, soon 
Moon, mono, moon 
I will get you 
Soon! 
Soon! 
Soon! 

I am the Lizard King 
I can do anything"
88,Orange county suite ,"Well I used to know someone fair 
She had orange ribbons in her hair 
She was such a trip 
She was hardly there 
But I loved her 
Just the same. 

There was rain in our window, 
The FM set was ragged 
But she could talk, yeah, 
We learned to speak 

And one year 
has gone by 

Such a long long road to seek it 
All we did was break and freak it 
We had all 
That lovers ever had 
We just blew it 
And I'm not sad 

Well I'm mad 

And I'm bad 

And two years 
have gone by 

Now her world was bright orange 
And the fire glowed 
And her friend had a baby 
And she lived with us 
Yeah, we broke through the window 
Yeah, we knocked on the door 
Her phone would not answer, 
Yeah, but she's still home 

Now her father has passed over 
and her sister is a star 
and her mother smokes diamonds 
and she sleeps out in the car 

Yeah, but she remembers Chicago 
The musicians & guitars 
and grass by the lake 
and people who laugh'd 
and made her poor heart ache 

Now we live down in the valley 
We work out on the farm 
We climb up to the mountains 
and everything's fine 

and I'm still here 
and you're still there 
and we're still around"
89,Paris blues ,"I wish I was a girl of sixteen 
Be the queen of the magazine 
I’d drive around in a great big car 
I’d have a chauffeur like a movie star 
And all night long you could hear me scream! 

When you look all around, can you believe the shape she’s in? 
When you look all around, can you believe the shape she’s in? 
Look all around, can you believe the shape she’s in? 

Know where I’m goin’, can’t remember where I’ve been 
Know right where I’m goin’, can’t remember where I’ve been 
Goin’ to the city of love, gonna start my life all over again 

Once I was young now I’m gettin’ old 
Once I was warm, now I feel cold 
Well, I’m goin’ overseas, gonna grab me some of that gold"
90,Peace Frog ,"There's blood in the streets, it's up to my ankles
She came
There's blood on the streets, it's up to my knee
She came
Blood on the streets in the town of Chicago
She came
Blood on the rise, it's following me
Think about the break of day
She came and then she drove away
Sunlight in her hair
She came
Blood in the streets runs a river of sadness She came
Blood in the streets it's up to my thigh She came
Yeah the river runs red down the legs of the city
She came
The women are crying rivers of weepin'
She came into town and then she drove away
Sunlight in her hair
Indians scattered on dawn's highway bleeding
Ghosts crowd the young child's fragile eggshell mind
Blood in the streets in the town of New Haven
Blood stains the roofs and the palm trees of Venice
Blood in my love in the terrible summer
Bloody red sun of Phantastic L.A.
Blood screams the pain as they chop off her fingers
Blood will be born in the birth of a nation
Blood is the rose of mysterious union
There's blood in the streets, it's up to my ankles
Blood in the streets, it's up to my knee
Blood in the streets in the town of Chicago
Blood on the rise, it's following me"
91,People Are Strange ,"People are strange when you're a stranger
Faces look ugly when you're alone
Women seem wicked when you're unwanted
Streets are uneven when you're down

When you're strange
Faces come out of the rain
When you're strange
No one remembers your name
When you're strange 
When you're strange 
When you're strange 

People are strange when you're a stranger
Faces look ugly when you're alone
Women seem wicked when you're unwanted
Streets are uneven when you're down

When you're strange
Faces come out of the rain
When you're strange
No one remembers your name
When you're strange
When you're strange
When you're strange, alright, yeah

When you're strange
Faces come out of the rain
When you're strange
No one remembers your name
When you're strange
When you're strange
When you're strange"
92,People Get Ready ,"People get ready there's a train a comin',
You don't need a ticket,
Climb on board.
Train arrive
Sixteen coaches long.
Train arrive
Sixteen coaches long.
Well that mean old train,
Took my baby,
He's gone.

Train, train
Coming 'round the bend.
Train, train
Coming 'round the bend.
Yeah that mean old evil train
Took my one and only friend.

Train, train
Coming down the line.
Train, train
Coming down the line.
Well that mean old rotten train
Took the only friend of mine.

Train, train
Coming down the track.
Train, train
Coming down the track.
Yeah he took my baby
And he never bring her back, alright.

Away, away, away,
Away in India.
Away, away, away,
Away in India.

Well I woke up this morning got the crossroads on my mind,
Well I woke up this morning got the crossroads on my mind,
Don't know what's going to be, everything will work out fine,
Well I woke up this morning got nothing on my mind.
Don't know what's going to be, everything will work out fine,
Well I woke up this morning got the H-bomb on my mind.
Well I woke up this morning got the H-bomb on my mind.
Everything, everything will work out fine, yeah.

Well I woke up this morning got the crossroads on my mind,
Well I woke up this morning got the crossroads on my mind,
Don't know what's going to be, everything, everything, everything, everything gonna work out fine.

Train, train
Come and gone.
Took my baby,
Took my baby,
Took my love
Away...

Well I woke up this morning, yeah.
Nothing on my mind."
93,Petition The Lord With Prayer ,"When I was back there in seminary school
There was a person there
Who put forth the proposition
That you can petition the Lord with prayer
Petition the lord with prayer
Petition the lord with prayer
You cannot petition the lord with prayer!"
94,Queen of the highway ,"She was a princess 
Queen of the Highway 
Sign on the road said 
""Take us to Madre"" 
No one could save her 
Save the blind tiger 
He was a a monster 
Black dressed in leather 
She was a princess 
Queen of the Highway 

Now they are wedded 
She is a good girl 
Naked as children out in the Meadow 
Naked as children 
Wild as can be 
Soon to have offspring 
Start it all over 
Start it all over 

American boy 
American girl 
Most beautiful people in the world! 
Son of a frontier Indian Swirl 
Dancing thru the midnight whirl-pool 

Formless hope it can continue a little longer"
95,Queen Of The Magazines ,"All right, all right, all right.
All right, come on.

Baby love me.
Baby, she can't care.
Baby love me.
Baby, she cannot care.

Well I wanna tell ya.
She was seventeen.
She was perfect.
Queen of the magazines.

She doesn't care,
What she did.
She didn't give a damn,
What she did.
She was my woman, seventeen.

She was the queen of the magazines, oh right.

I don't know what to tell ya.
She was so good.
Used to feel,
Like I thought she would.
"
96,Riders on the storm ,"Riders on the storm. 
Riders on the storm. 
Into this house we're born 
Into this world we're thrown 
Like a dog without a bone 
An actor on the loan
Riders on the storm. 
There's a killer on the road. 
His brain is squirming like a toad. 
Take a long holiday 
Let your children play. 
If you give this man a ride 
Sweet family will die. 
Killer on the road. 

Girl, you gotta love your man. 
Girl, you gotta love your man. 
Take him by the hand 
Make him understand 
The world that you depends on. 
Our life will never end. 
Girl, you gotta love your man. 

Riders on the storm. 
Riders on the storm 
Into this house we're born 
Into this world we're thrown 
Like a dog without a bone 
An actor out alone 
Riders on the storm. 

Riders on the storm. 
Riders on the storm. 
Riders on the storm. 
Riders on the storm."
97,Roadhouse blues ,"Yeah 
Keep your eyes on the road, your hands upon the wheel X2 
Yeah, we're goin' to the Roadhouse 
We're gonna have a real 
Good time 
Yeah, back at the Roadhouse they got some bungalows 
Yeah, back at the Roadhouse they got some bungalows 
And that's for the people 
Who like to go down slow 
Let it roll, baby, roll X3 
Let it roll, all night long 
Do it, honey, do it 
You gotta roll, roll, roll 
You gotta thrill my soul, all right 
Roll, roll, roll, roll 
Thrill my soul 
You gotta beep a gunk a chucha 
Honk konk konk 
You gotta each you puna 
Each ya bop a luba 
Each yall bump a kechonk 
Ease sum konk 
Ya, ride 
Ashen lady, Ashen lady 
Give up your vows, give up your vows 
Save our city, save our city 
Right now 
Well, I woke up this morning, I got myself a beer 
Well, I woke up this morning, and I got myself a beer 
The future's uncertain, and the end is always near 
Let it roll, baby, roll X3 
Let it roll, all night long"
98,Rock is dead ,"Hi you lady… alright babe… gonna love ya… 

When I was just a little boy, ‘bout the age of five 
I went to sleep, 
I heard my mama and papa talking - 
She said 
We got to stop that boy, he’s gettin too far out, 
He’s goin’ wild, we gotta stop that child. 
And I lay there listening, feeling bad - 
You know, people, I was feeling bad. 
Mama didn’t like the way I did my thing. 
The old lady, she didn’t get with that thing. 
But my daddy was a sailor, get his head around, 
And he said 
Boy you got to do it son, get yourself intact, 
You gotta love love love love love my baby tonight. 
Let me tell you baby ‘bout the death of rock, 
I used to be a boy in my home block, 
Used to feel alone then I heard some news, 
Bunch o’cats got the rockin’ news. 
You know I love my rock’n’roll people, 
You know we got some fun, 
We gonna rock tonight, yeah c’mon… 
Rock and roll is dead. 
Rock and roll is dead, 
Must be something else instead. 
You got to lay right down and 
Die, die, die, die yeah… 
It’s all over baby 
That’s it 
We gotta go 
We had some good times 
But it’s gone 
It’s all over. 

I got a few things on my chest, I got to get ‘em off… 
Now listen listen listen listen listen… 
Now I don’t want to hear no talk about no revolution, 
And I swear to God I don’t want to hear 
No talk about no constitution. 
And in my frame of mind I am in no mood for 
No talk about no… cremation. 
The only thing I’m interested in… 
I wanna have a good time. 
I don’t wanna hear no talk about no riots, 
No demonstrations, no cacitritions, no impablermations. 
There’s only one thing I want to see… 
That’s some dancin’ ! 
We’re gonna have some fun ! 
We’re gonna have a good time! 
Let’s roll ! 

O boogie… all night long… yeah… 
Rocky little woman be my pal, 
Gonna be the fool, gotta deep-dap-doo, 
You gotta love, love, love ya baby little lotta-gita-do. 
Yeah c’mon… 

Yeah, wait a minute, wait a minute, wait a minute 
Wait a minute ! 
Now listen here people ! 
I’m talkin’ about the death of rock and roll, 
And who killed it. 
I’m talkin’ about the blues. 
I’m talkin’ about the news. 
Have you heard, have you heard, 
Have you heard the word ? 
Rock is dead. 
Rock is dead. 
Now I didn’t want to be the one to lay it on ya sweetheart, 
But I used to be a little fellow traveller. 
I used to think we had the whole thing sewed up, mama. 
Then I realised, 
Rock and roll is dying, baby. 
I wanna see some fun ! 
I wanna see some hanging out ! 
I wanna see my people 
Non-political 
Arithmetical 
Transcendental 
Irathamadental 
Coolambindang bupalookanimbo… ! 
Are you ready ? 
Are you ready ? 
Are you ready to sing the blues my baby ? 

Yeah, I like it real slow, 
I like it real bad, 
I like to get myself together 
I love to hear you get undressed - 
Naked woman, out of doors, 
I don’t care how loud you snore. 
Sun goin’ down, way out on the sea, 
Here she comes, little girl, gonna set me free. 
Alright c’mon, now… one more time… 

Yeah… 
Train a’ride - - - sixteen coaches long 
Train a’ride - - - sixteen coaches long 
Well I got my baby, 
Gonna get on the train and run, yeah… 
Well that big black train gonna get my baby, 
Big black train, 
Yeah the big black train gonna get my love, 
Gonna take her, gonna hug her, gonna… whoa !! 
Gonna love, love, love, love a dingo yeah… 
Big black train. 

Now when I got home, 
I heard my daddy say, 

You want a little piece ? 
Do you want a little peace ? 
Do you want a little soul ? 
Do you want a little soul ? 

I could not help myself, I could not help myself, 
I could not help ! 
Help ! Help ! 
I’m dyin’ ! I’m dyin’ ! I’m dyin’ ! 
I’m die - die - digadigadoohdah whoa ! 

It’s over ! 
It’s over ! 
Have mercy ! 
Have mercy ! 
Have mercy on your poor son ! 

We had some good times. 
We had a few good times. 
But 
Those good little times - you know where they are ? 
They’re absolutely, positively under the ground. 
And 
As long as I got breath, the death of rock 
Is the death of me, 
And rock is dead 
Well, we’re dead… alright… yeah !…"
99,Rock Me Baby ,"

Want you ta rock me.
Rock me all.. night long. (Ray: Yeah.)
Come on and rock me, pretty baby.
Rock me all night.. long.
Rock me, woman.
'till I.. end my song.
(Ray: Alright.)

Sun goin' down.. 
The moon begin.. to rise.
See da sun goin'.. down. (Ray: Yay.)
Little moon begin to rise.
Rock me, baybeh..
Rock me 'till I'm satisfied.
Alright, let's rock a while.


Yaoo!

Sun goin' down, da..
Moon begin.. ta-riiiiiise.
See da sun goin'.. down. 
Moon begin to.. rise, child.
Rock me.. 
'till I'm satisfied. 
Alright play it. Yeah.


Alright, let's get it way down now.

Throw your arms around me.
Circle 'round da' sun.
Throw your arms around me. (Ray: Alright)
Circle 'round da' sun.
Then you gotta rock me. (Ray: mmm) 
'cause I'm the.. only one. 
Ah-kay.

You gotta rock me, Aow! (Ray: Yeah!)
Rock me.. all night long! (Ray: Oh!)
Rock me, baybeh! 
Rock me.. all night long! (Ray: Yeah!)
You gotta rock me, pretty woman! (Ray: ehhhh-eh)
Rock me all night.. long.. yeah.
Ahh-right.

"
100,Running blue ,"Poor Otis dead and gone 
Left me here to sing his song 
Pretty little girl with the red dress on 
Poor Otis dead and gone 

Back down, turnen around slowly 
Try it again 
Remembering when 
It was easy - try it again 
Much too easy remembering when 

All right, look at my shoes 
Not quite the walking blues 
Don`t fight - too much to lose 
Can`t fight the running blue 

Well, I`ve got the running blues 
Running away 
Back to L.A. 
Got to find the dock on the bay 
Maybe find it back in L.A. 

Running scared, running blue 
Going so fast, what`ll I do? 

Well, I`ve got the running blues 
Running away 
Back to L.A. 
Got to find the dock on the bay 
Maybe find it back in L.A. 

All right, look at my shoes 
Not quite the walking blues 
Don`t fight - too much to lose 
Can`t fight the running blue 

All right, look at my shoes 
Not quite the walking blues 
Don`t fight - too much to lose 
Can`t fight the running blue"
101,Shaman's blues ,"There will never be 
Another one like you 
There will never be 
Another one who can 
Do the things you do 
Oh 

Will you give another chance? 
Will you try 
Little try? 
Please stop and you remember 
We were together 
Anyway 
All right 

And if you have a certain evenin' 
You could lend to me 
I'd give it all right back to you 
A how it has to be with you 
I know your moves and your mind 
And your mind 
And your mind 
And your mind 
And your mind 
And your mind 
And your mind 

Will you stop and think and wonder? 
Just what you'll see 
Out on the train yard 
Nursin' penitentiary 
It's gone 
I cry out long 

Go head 
Brother 

Did you stop it to consider? 
How it will feel 
Cold, grinded grizzly bear jaws 
Hot on your heels 

Do you often stop and whisper? 
It's Saturday's shore 
The whole world's a savior 
Who could ever 
Ever 
Ever 
Ever 
Ever 
Ever 
Ask for more? 

Do you remember? 
Will you stop? 
Will you stop? 
The pain 

And there will never be 
Another one like you 
There will never be 
Another one who can 
Do the things you do 
Oh 

Will you give another chance? 
Will you try 
Little try? 
Please stop and you remember 
We were together 
Anyway 
All right 

How you must of think and wondered 
How I must feel 
Out on the meadows 
While you run the field 
I'm alone for you 
And I cry 

The sweat 
Look at it 
Optical promise 
Heh 
Heh 
Heh 
You'll be dead and in hell 
Before I'm born 
Sure thing 
Brides maid 
The only solution 
Isn't it amazing?"
102,She Smells So Nice ,"Man, the first woman know she smells so nice
And she looks so good I gotta zip up once or twice
Well I've been down
Up and up
Up and down
In 99, but I love my woman
Like the sun goes up
She's the sweetest little woman
When she wakes up
Come on, now right
Now you walk around
And you thinking that you're so though
I see you walking around
You think that you're so though
Well you got some thing momma,
But it's not enough
I'm going home
I'm going home and lay down
I'm going home, baby
I'm going home and lay down
Gonna switch on the television
I'm gonna drown, yeah
Well it's a long time coming
Long time coming, long time coming
Long time coming, long time coming
But when you find her baby
You know you found something good
When you find somebody now,
Don't leave it no good"
103,Ship of fools ,"The human race was dyin' out 
Noone left to scream and shout 
People walking on the moon 
Smog will get you pretty soon 

Everyone was hanging out 
Hanging up and hanging down 
Hanging in and holding fast 
Hope our little world will last 

Yeah, along came Mr. Goodtrips 
Looking for a new a ship 
Come on, people better climb on board 
Come on, baby, now we're going home 
Ship of fools, ship of fools 

The human race was dyin' out 
Noone left to scream and shout 
People walking on the moon 
Smog will get you pretty soon 
Ship of fools, ship of fools 
Ship of fools, ship of fools 
Ship of fools, ship of fools"
104,Ships With Sails ,"Well, you asked how much I love you
Why do ships with sails love the wind?
And will I be thinking of you
will I ever pass this way again?
I'll be returning some day
Until then
please don't ask me my direction
Let my tracks be buried in the sea
Cause to wander's my infection
till the four winds bring you back to me
Don't count your memories
think of me as just a dream
Just like this melody I sing"
105,Someday soon ,"Someday soon 
Someday soon 
Familiar freaks will fill your living room 
Rugs lash out their lizard tongues 
You're not getting young 
You're not getting young 

But you're going to die 
And you're going to be needing all of your eyes 

You’ll be all alone 
When the animals cry 
All by yourself 
In some infancy’s lie 

Someday soon 
Someday soon 
Television bleeding like a harvest moon 
Flush the scissors down the hole 
You're getting old 
You're getting old 

And I hate to remind you but your going to die 
And you're going to be needing all of your lies 

You’ll be all alone 
When the animals cry 
All by yourself 
In some infancy's lie 

Someday soon 
Someday soon 
Someday soon 
Someday soon "
106,Soul Kitchen ,"Well, the clock says it's time to close now 
I guess I'd better go now 
I'd really like to stay here all night 
The cars crawl past all stuffed with eyes 
Street lights share their hollow glow 
Your brain seems bruised with numb surprise 
Still one place to go 
Still one place to go 

Let me sleep all night in your soul kitchen 
Warm my mind near your gentle stove 
Turn me out and I'll wander baby 
Stumblin' in the neon groves 

Well, your fingers weave quick minarets 
Speak in secret alphabets 
I light another cigarette 
Learn to forget, learn to forget 
Learn to forget, learn to forget 

Let me sleep all night in your soul kitchen 
Warm my mind near your gentle stove 
Turn me out and I'll wander baby 
Stumblin' in the neon groves 

Well the clock says it's time to close now 
I know I have to go now 
I really want to stay here 
All night, all night, all night"
107,Spanish caravan ,"Carry me Caravan take me away 
Take me to Portugal, take me to Spain 
Andalusia with fields full of grain 
I have to see you again and again 
Take me, Spanish Caravan 
Yes, I know you can 

Trade winds find Galleons lost in the sea 
I know where treasure is waiting for me 
Silver and gold in the mountains of Spain 
I have to see you again and again 
Take me, Spanish Caravan 
Yes, I know you can"
108,St. James Infirmary ,"I went down to St. James Infirmary.
I saw my baby there.
Stretched out on a marble table.

So cold.
So white.
So pale.


"
109,Stoned immaculate ,"I'll tell you this... 
No eternal reward will forgive us now 
For wasting the dawn. 

Back in those days everything was simpler and more confused 
One summer night, going to the pier 
I ran into two young girls 
The blonde one was called Freedom 
The dark one, Enterprise 
We talked and they told me this story 
Now listen to this... 
I'll tell you about Texas radio and the big beat 
Soft driven, slow and mad 
Like some new language 
Reaching your head with the cold, sudden fury of a divine messenger 
Let me tell you about heartache and the loss of god 
Wandering, wandering in hopeless night 
Out here in the perimeter there are no stars 

Out here we is stoned 
Immaculate. "
110,Strange Days ,"Strange days have found us
Strange days have tracked us down
They're goin' to destroy 
Our casual joys
We shall go on playing or find a new town
Yeah

Strange eyes fill strange rooms
Voices will signal their tired end
The hostess is grinning
Her guests sleep from sinning
Hear me talk of sin and you know this is it
Yeah

Strange days have found us
And through their strange hours, we linger alone
Bodies confused
Memories misused
As we run from the day to a strange night of stone"
111,Summer's allmost gone ,"Summer's almost gone 
Summer's almost gone 
Almost gone 
Yeah, it's almost gone 
Where will we be 
When the summer's gone? 

Morning found us calmly unaware 
Noon burn gold into our hair 
At night, we swim the laughin' sea 
When summer's gone 
Where will we be 
Where will we be 
Where will we be 

Morning found us calmly unaware 
Noon burn gold into our hair 
At night, we swim the laughin' sea 
When summer's gone 
Where will we be 

Summer's almost gone 
Summer's almost gone 
We had some good times 
But they're gone 
The winter's comin' on 
Summer's almost gone"
112,Summer's Almost Gone ,"Summer's almost gone
Summer's almost gone
Almost gone
Yeah, it's almost gone
Where will we be
When the summer's gone?
Morning found us calmly unaware
Noon burn gold into our hair
At night, we swim the laughin' sea
When summer's gone
Where will we be?
Where will we be?
Where will we be?
Morning found us calmly unaware
Noon burn gold into our hair
At night, we swim the laughin' sea
When summer's gone
Where will we be?
Summer's almost gone
Summer's almost gone
We had some good times
But they're gone
The winter's comin' on
Summer's almost gone"
113,Summertime ,"Summertime,
The livin' is easy.
Fish are jumpin'.
The cotton is high.

Your daddy's rich.
Your momma's good lookin'.
Hush little baby
Don't you cry."
114,Take It As It Comes ,"Time to live 
Time to lie 
Time to laugh 
Time to die 

Takes it easy, baby 
Take it as it comes 
Don't move too fast 
And you want your love to last 
Oh, you've been movin' much too fast 

Time to walk 
Time to run 
Time to aim your arrows 
At the sun 

Takes it easy, baby 
Take it as it comes 
Don't move too fast 
And you want your love to last 
Oh, you've been movin' much too fast 

Go real slow 
You like it more and more 
Take it as it comes 
Specialize in havin' fun 

Takes it easy, baby 
Take it as it comes 
Don't move too fast 
And you want your love to last 
Oh, you've been movin' much too fast 
Movin' much too fast 
Movin' much too fast"
115,Tell all the people ,"Tell all the people that you see 
Follow me 
Follow me down 
Tell all the people that you see 
Set them free 
Follow me down 

You tell them they don't have to run 
We're gonna pick up everyone 
Come out and take me by my hand 
Gonna bury all our troubles in the sand, oh yeah 

Can't you see the wonder at your feet 
Your life's complete 
Follow me down 
Can't you see me growing, get your guns 
The time has come 
To follow me down 

Follow me across the sea 
Where milky babies seem to be 
Molded, flowing revelry 
With the one that set them free 

Tell all the people that you see 
It's just me 
Follow me down 

Tell all the people that you see 
Follow me 
Follow me down 
Tell all the people that you see 
We'll be free 
Follow me down 

Tell all the people that you see 
It's just me 
Follow me down 
Tell all the people that you see 
Follow me 
Follow me down 

Follow me down 
You got to follow me down 
Follow me down 
Tell all the people that you see 
We'll be free 
Follow me down 
Tell all the people you see 
Follow me 
You got to follow me down"
116,The celebration of the lizard ,"Lions in the street and roaming 
Dogs in heat, rabid, foaming 
A beast caged in the heart of a city 
The body of his mother 
Rotting in the summer ground 
He fled the town 

He went down South and crossed the border 
Left the chaos and disorder 
Back there over his shoulder 

One morning he awoke in a green hotel 
With a strange creature groaning beside him 
Sweat oozed from its shiny skin 

Is everybody in? 
The ceremony is about to begin 

Wake up! 
You can't remember where it was 
Had this dream stopped? 
The snake was pale gold 
Glazed and shrunken 
We were afraid to touch it 
The sheets were hot dead prisons 

Now, run to the mirror in the bathroom 
Look! 
I can't live thru each slow century of her moving 
I let my cheek slide down 
The cool smooth tile 
Feel the good cold stinging blood 
The smooth hissing snakes of rain . . . 

Once I had, a little game 
I liked to crawl back into my brain 
I think you know the game I mean 
I mean the game called 'go insane' 
Now you should try this little game 
Just close your eyes forget your name 
Forget the world forget the people 
And we'll erect a different steeple 
This little game is fun to do 
Just close your eyes no way to lose 
And I'm right there I'm going too 
Release control we're breaking thru 

Way back deep into the brain 
Back where there's never any pain 
And the rain falls gently on the town 
And in the labyrinth of streams 
Beneath, the quiet unearthly presence of 
Nervous hill dwellers in the gentle hills around 
Reptiles abounding 
Fossils, caves, cool air heights 

Each house repeats a mold 
Windows rolled 
Beast car locked in against morning 
All now sleeping 
Rugs silent, mirrors vacant 
Dust blind under the beds of lawful couples 
Wound in sheets 
And daughters, smug 
With semen eyes in their nipples 

Wait 
There's been a slaughter here 

(Don't stop to speak or look around 
Your gloves and fan are on the ground 
We're getting out of town 
We're going on the run 
And you're the one I want to come 

Not to touch the earth 
Not to see the sun 
Nothing left to do, but 
Run, run, run 
Let's run 
House upon the hill 
Moon is lying still 
Shadows of the trees 
Witnessing the wild breeze 
C'mon baby run with me 
Let's run 
Run with me 
Run with me 
Run with me 
Let's run 

The mansion is warm, at the top of the hill 
Rich are the rooms and the comforts there 
Red are the arms of luxuriant chairs 
And you won't know a thing till you get inside 
Dead president's corpse in the driver's car 
The engine runs on glue and tar 
C'mon along, we're not going very far 
To the East to meet the Czar 

Some outlaws lived by the side of the lake 
The minister's daughter's in love with the snake 
Who lives in a well by the side of the road 
Wake up, girl! We're almost home 
Sun, sun, sun 
Burn, burn, burn 
Soon, soon, soon 
Moon, moon, moon 
I will get you 
Soon!, Soon!, Soon! 

Let the carnival bells ring 
Let the serpent sing 
Let everything 

We came down 
The rivers and highways 
We came down from 
Forests and falls 

We came down from 
Carson and Springfield 
We came down from 
Phoenix enthralled 
And I can tell you 
The names of the Kingdom 
I can tell you 
The things that you know 
Listening for a fistful of silence 
Climbing valleys into the shade 

I am the Lizard King 
I can do anything 
I can make the earth stop in its tracks 
I made the blue cars go away 

For seven years I dwelt 
In the loose palace of exile 
Playing strange games 
With the girls of the island 
Now I have come again 
To the land of the fair, and the strong, and the wise 
Brothers and sisters of the pale forest 
O Children of Night 
Who among you will run with the hunt? 
Now Night arrives with her purple legion 
Retire now to your tents and to your dreams 
Tomorrow we enter the town of my birth 
I want to be ready'"
117,The changeling ,"Uhh
Gedu

I live uptown
I live downtown
I live all around

I had money and I had none
I had money and I had none
But I've never been so broke
That I couldn't leave town

I'm a changeling
See me change
I'm a changeling
See me change

I'm the air you breath
Food you eat
Friends your greet
In the sullen street

See me change
See me change

I live uptown
I live downtown
I live all around

I had money and I had none
I had money and I had none
But I've never been so broke
That I couldn't leave town

Well, I'm the air you breath
Food you eat
Friends your greet
In the sullen street

You gotta see me change
See me change

Yeah, I'm leavin' town
On a midnight train
Gonna see me change
Change, change, change
Change, change, change
Change, change, change
Change, change, change"
